occ_code;occ_title;group;tot_emp;emp_prse;h_mean;a_mean;mean_prse;h_pct10;h_pct25;h_median;h_pct75;h_pct90;a_pct10;a_pct25;a_median;a_pct75;a_pct90;annual;hourly
25-1082;Library science teachers, postsecondary;;          3960;       5.4;*;         61630;           1.3;*;*;*;*;*;         36570;         46100;         58570;         74730;         92160;TRUE;
25-1111;Criminal justice and law enforcement teachers, postsecondary;;         11630;       2.7;*;         59830;           1.3;*;*;*;*;*;         30430;         40480;         53640;         71530;         99650;TRUE;
25-1112;Law teachers, postsecondary;;         12490;       5.7;*;        101170;           1.6;*;*;*;*;*;         40810;         63100;         93210;        130790;#;TRUE;
25-1113;Social work teachers, postsecondary;;          7930;       3.7;*;         64680;           1.5;*;*;*;*;*;         33570;         45460;         59140;         78620;        102540;TRUE;
25-1121;Art, drama, and music teachers, postsecondary;;         76810;       2.0;*;         65030;           1.5;*;*;*;*;*;         31170;         42860;         57820;         79220;        104940;TRUE;
25-1122;Communications teachers, postsecondary;;         24360;       2.2;*;         63330;           1.3;*;*;*;*;*;         31720;         42980;         57760;         77640;        101630;TRUE;
25-1123;English language and literature teachers, postsecondary;;         62230;       1.4;*;         63610;           0.9;*;*;*;*;*;         32290;         42190;         56380;         77530;        103960;TRUE;
25-1124;Foreign language and literature teachers, postsecondary;;         26400;       2.5;*;         65280;           3.6;*;*;*;*;*;         31480;         41020;         55570;         77410;        111020;TRUE;
25-1125;History teachers, postsecondary;;         21020;       1.5;*;         68360;           1.5;*;*;*;*;*;         34230;         46400;         62000;         82570;        111100;TRUE;
25-1126;Philosophy and religion teachers, postsecondary;;         18370;       2.4;*;         65140;           0.9;*;*;*;*;*;         33430;         44780;         59540;         79100;        105280;TRUE;
25-1191;Graduate teaching assistants;;        124380;       5.7;*;         31710;           1.5;*;*;*;*;*;         16140;         21930;         29850;         39530;         49730;TRUE;
25-1192;Home economics teachers, postsecondary;;          4820;       3.7;*;         70420;           1.6;*;*;*;*;*;         33930;         46240;         64210;         88540;        117450;TRUE;
25-1193;Recreation and fitness studies teachers, postsecondary;;         17410;       2.5;*;         60700;           1.3;*;*;*;*;*;         28840;         39850;         55140;         76030;        101550;TRUE;
25-1194;Vocational education teachers, postsecondary;;        112940;       1.7;         24.46;         50870;           0.9;         13.25;         17.01;         22.76;         29.96;         38.35;         27570;         35380;         47330;         62310;         79770;;
25-1199;Postsecondary teachers, all other;;        242780;       3.2;*;         71320;           1.6;*;*;*;*;*;         33950;         45590;         61360;         86370;        123430;TRUE;
25-2011;Preschool teachers, except special education;;        392170;       1.0;         12.80;         26610;           0.5;          7.70;          9.06;         11.48;         15.11;         20.03;         16030;         18840;         23870;         31430;         41660;;
25-2012;Kindergarten teachers, except special education;;        174530;       1.1;*;         49770;           1.0;*;*;*;*;*;         30970;         37760;         47100;         59970;         75190;TRUE;
25-2021;Elementary school teachers, except special education;;       1544270;       0.6;*;         52240;           0.7;*;*;*;*;*;         33400;         39890;         49330;         62530;         78030;TRUE;
25-2022;Middle school teachers, except special and vocational education;;        661820;       1.0;*;         52570;           0.5;*;*;*;*;*;         34020;         40260;         49700;         62970;         78120;TRUE;
25-2023;Vocational education teachers, middle school;;         15720;       3.2;*;         50150;           0.8;*;*;*;*;*;         34020;         39460;         47870;         59470;         72270;TRUE;
25-2031;Secondary school teachers, except special and vocational education;;       1090490;       1.0;*;         54390;           0.5;*;*;*;*;*;         34280;         41230;         51180;         65100;         80970;TRUE;
25-2032;Vocational education teachers, secondary school;;         99800;       2.2;*;         53700;           0.5;*;*;*;*;*;         34980;         42110;         51580;         64120;         77950;TRUE;
25-2041;Special education teachers, preschool, kindergarten, and elementary school;;        226250;       0.9;*;         52970;           0.7;*;*;*;*;*;         33770;         40480;         50020;         63500;         78980;TRUE;
25-2042;Special education teachers, middle school;;        100650;       1.3;*;         53540;           0.7;*;*;*;*;*;         35180;         41720;         50810;         63480;         78200;TRUE;
25-2043;Special education teachers, secondary school;;        147210;       1.5;*;         55050;           0.8;*;*;*;*;*;         35150;         41810;         51340;         65680;         82000;TRUE;
25-3011;Adult literacy, remedial education, and GED teachers and instructors;;         73050;       2.5;         23.95;         49830;           2.0;         12.48;         16.65;         22.26;         29.78;         38.95;         25970;         34620;         46310;         61930;         81010;;
25-3021;Self-enrichment education teachers;;        163190;       1.7;         19.68;         40920;           1.0;          9.15;         12.50;         17.17;         24.98;         32.68;         19030;         26000;         35720;         51970;         67980;;
25-3099;Teachers and instructors, all other;;        574540;       1.0;*;         40770;           2.3;*;*;*;*;*;         17180;         22410;         31100;         49940;         74490;TRUE;
25-4011;Archivists;;          5330;       4.3;         23.18;         48220;           1.5;         12.79;         16.37;         21.64;         28.92;         36.92;         26600;         34050;         45020;         60150;         76790;;
25-4012;Curators;;         10820;       2.9;         24.78;         51540;           1.2;         12.91;         16.78;         22.70;         30.74;         40.04;         26850;         34910;         47220;         63940;         83290;;
25-4013;Museum technicians and conservators;;         10200;       2.5;         19.59;         40750;           1.6;         10.73;         13.48;         17.63;         23.64;         31.76;         22320;         28030;         36660;         49170;         66060;;
25-4021;Librarians;;        151170;       0.7;         26.30;         54700;           0.4;         15.96;         20.31;         25.26;         31.39;         39.01;         33190;         42240;         52530;         65300;         81130;;
25-4031;Library technicians;;        113510;       1.2;         14.49;         30130;           0.5;          8.23;         10.55;         13.86;         17.77;         22.01;         17110;         21950;         28820;         36960;         45770;;
25-9011;Audio-visual collections specialists;;          6160;       2.3;         21.90;         45540;           1.1;         11.76;         15.10;         20.86;         27.97;         34.20;         24460;         31400;         43390;         58180;         71130;;
25-9021;Farm and home management advisors;;         10760;       3.6;         21.46;         44630;           1.7;         10.43;         14.35;         19.97;         27.07;         33.95;         21700;         29850;         41530;         56300;         70610;;
25-9031;Instructional coordinators;;        122180;       1.2;         28.74;         59780;           0.6;         15.29;         20.22;         27.35;         36.06;         44.83;         31800;         42070;         56880;         75000;         93250;;
25-9041;Teacher assistants;;       1266900;       0.5;*;         23560;           0.6;*;*;*;*;*;         15340;         17610;         22200;         28180;         33980;TRUE;
25-9099;Education, training, and library workers, all other;;         99900;       1.8;         19.50;         40560;           1.5;          8.70;         12.12;         17.07;         24.14;         34.04;         18100;         25210;         35510;         50200;         70810;;
27-0000;Arts, design, entertainment, sports, and media occupations;major;       1804940;       0.6;         24.36;         50670;           0.6;          9.33;         13.47;         19.99;         29.93;         43.18;         19400;         28020;         41580;         62250;         89820;;
27-1011;Art directors;;         33670;       1.9;         42.55;         88510;           1.4;         19.58;         26.20;         37.01;         51.97;         74.44;         40730;         54490;         76980;        108090;        154840;;
27-1012;Craft artists;;          5440;       7.0;         15.66;         32570;           2.4;          7.83;          9.97;         13.98;         18.81;         26.23;         16290;         20730;         29080;         39120;         54550;;
27-1013;Fine artists, including painters, sculptors, and illustrators;;          9380;       4.9;         23.22;         48300;           2.1;          9.99;         14.05;         20.51;         29.16;         40.10;         20780;         29230;         42650;         60650;         83410;;
27-1014;Multi-media artists and animators;;         31500;       4.0;         29.99;         62380;           1.6;         15.18;         20.06;         27.08;         37.02;         48.27;         31570;         41710;         56330;         77010;        100390;;
27-1019;Artists and related workers, all other;;          8470;       4.6;         26.51;         55140;           3.4;         10.10;         15.64;         24.81;         36.01;         45.44;         21010;         32530;         51600;         74890;         94510;;
27-1021;Commercial and industrial designers;;         32940;       3.1;         29.60;         61580;           1.5;         15.10;         19.98;         27.57;         36.88;         47.01;         31400;         41550;         57350;         76700;         97770;;
27-1022;Fashion designers;;         16920;       5.2;         34.33;         71400;           2.4;         15.46;         20.27;         29.41;         41.88;         59.99;         32150;         42150;         61160;         87120;        124780;;
27-1023;Floral designers;;         57500;       1.5;         11.78;         24510;           0.7;          7.80;          8.99;         11.17;         14.10;         16.83;         16210;         18690;         23230;         29330;         35010;;
27-1024;Graphic designers;;        209290;       1.0;         22.48;         46750;           0.5;         12.55;         15.67;         20.39;         27.22;         35.90;         26110;         32600;         42400;         56620;         74660;;
27-1025;Interior designers;;         53290;       2.7;         24.53;         51020;           1.1;         13.09;         16.65;         21.61;         29.75;         39.79;         27230;         34620;         44950;         61880;         82750;;
27-1026;Merchandise displayers and window trimmers;;         63320;       2.5;         13.73;         28560;           0.7;          8.36;         10.09;         12.47;         15.84;         20.48;         17380;         20980;         25940;         32960;         42590;;
27-1027;Set and exhibit designers;;          7940;       6.6;         23.40;         48660;           2.0;         12.09;         15.45;         21.47;         30.32;         38.12;         25150;         32130;         44660;         63060;         79300;;
27-1029;Designers, all other;;         11160;       5.3;         24.10;         50130;           2.3;         10.32;         13.43;         21.07;         31.74;         42.59;         21470;         27930;         43830;         66030;         88580;;
27-2011;Actors;;         44360;       5.8;         29.05;*;           6.9;          7.99;          9.81;         16.59;         29.57;#;*;*;*;*;*;;TRUE
27-2012;Producers and directors;;         78060;       3.8;         39.92;         83030;           3.3;         14.54;         20.14;         30.98;         50.52;#;         30250;         41890;         64430;        105070;#;;
27-2021;Athletes and sports competitors;;         13960;       7.1;*;         79460;           5.5;*;*;*;*;*;         15470;         21760;         40480;         93710;#;TRUE;
27-2022;Coaches and scouts;;        175720;       1.7;*;         35580;           1.0;*;*;*;*;*;         15530;         18220;         28340;         43440;         62660;TRUE;
27-2023;Umpires, referees, and other sports officials;;         12970;       4.9;*;         28330;           2.0;*;*;*;*;*;         15450;         17410;         23730;         33150;         48310;TRUE;
27-2031;Dancers;;         11370;       6.6;         15.06;*;           2.7;          7.28;          8.03;         12.22;         18.82;         27.26;*;*;*;*;*;;TRUE
27-2032;Choreographers;;         13860;       6.5;         20.13;         41870;           2.3;          8.60;         12.17;         18.52;         26.62;         32.29;         17880;         25320;         38520;         55360;         67160;;
27-2041;Music directors and composers;;          9120;       4.5;         26.36;         54840;           5.0;          8.05;         12.73;         19.84;         30.38;         51.57;         16750;         26480;         41270;         63200;        107280;;
27-2042;Musicians and singers;;         47030;       3.7;         28.28;*;           3.0;          7.64;         11.49;         21.24;         36.36;         59.92;*;*;*;*;*;;TRUE
27-2099;Entertainers and performers, sports and related workers, all other;;         36190;      11.9;         17.91;*;           2.3;          8.57;         10.35;         14.62;         21.60;         31.31;*;*;*;*;*;;TRUE
27-3011;Radio and television announcers;;         37290;       2.6;         19.43;         40410;           2.9;          7.45;          9.05;         12.95;         20.31;         36.42;         15500;         18820;         26940;         42240;         75750;;
27-3012;Public address system and other announcers;;          8280;       5.1;         18.04;         37530;           4.3;          7.51;          8.82;         13.18;         21.04;         33.58;         15630;         18350;         27420;         43760;         69850;;
27-3021;Broadcast news analysts;;          6310;       5.3;         34.00;         70730;           2.4;         11.28;         15.39;         24.65;         42.61;         75.10;         23470;         32000;         51260;         88630;        156200;;
27-3022;Reporters and correspondents;;         50690;       2.1;         21.17;         44030;           1.6;          9.70;         12.38;         16.75;         25.08;         37.25;         20180;         25760;         34850;         52160;         77480;;
27-3031;Public relations specialists;;        240610;       0.9;         28.34;         58960;           0.5;         14.49;         18.46;         24.65;         34.46;         47.07;         30140;         38400;         51280;         71670;         97910;;
27-3041;Editors;;        110010;       1.6;         27.49;         57180;           1.0;         13.51;         17.64;         24.04;         33.24;         45.91;         28090;         36690;         49990;         69140;         95490;;
27-3042;Technical writers;;         47460;       1.9;         30.87;         64210;           0.7;         17.55;         22.64;         29.62;         37.94;         46.86;         36500;         47100;         61620;         78910;         97460;;
27-3043;Writers and authors;;         44170;       2.2;         31.04;         64560;           1.8;         13.47;         18.34;         25.51;         36.08;         51.26;         28020;         38150;         53070;         75060;        106630;;
27-3091;Interpreters and translators;;         36610;       2.4;         20.74;         43130;           1.6;         10.66;         13.91;         18.68;         25.12;         33.27;         22170;         28940;         38850;         52240;         69190;;
27-3099;Media and communication workers, all other;;         24470;       3.7;         22.97;         47770;           2.1;         10.91;         14.61;         19.99;         28.08;         38.72;         22700;         30390;         41570;         58400;         80540;;
27-4011;Audio and video equipment technicians;;         45200;       2.9;         19.86;         41310;           1.1;         10.34;         13.52;         18.30;         24.90;         31.74;         21500;         28130;         38050;         51780;         66030;;
27-4012;Broadcast technicians;;         33550;       2.6;         18.30;         38070;           1.1;          8.42;         11.01;         15.82;         23.72;         32.00;         17510;         22900;         32900;         49340;         66550;;
27-4013;Radio operators;;           820;       5.5;         18.52;         38520;           2.3;          9.25;         13.41;         17.85;         23.17;         29.47;         19240;         27890;         37120;         48200;         61290;;
27-4014;Sound engineering technicians;;         16600;       7.8;         25.53;         53110;           2.1;         11.44;         15.75;         22.83;         33.51;         44.57;         23790;         32770;         47490;         69700;         92700;;
27-4021;Photographers;;         61670;       2.0;         17.14;         35640;           1.7;          8.14;          9.91;         14.15;         20.93;         30.02;         16920;         20620;         29440;         43530;         62430;;
27-4031;Camera operators, television, video, and motion picture;;         19270;       5.9;         22.94;         47710;           2.2;         10.44;         13.95;         20.03;         28.83;         38.19;         21710;         29020;         41670;         59970;         79440;;
27-4032;Film and video editors;;         18720;       7.5;         30.05;         62500;           3.1;         11.85;         15.90;         24.31;         37.36;         54.04;         24640;         33060;         50560;         77700;        112410;;
27-4099;Media and communication equipment workers, all other;;         19770;       5.8;         26.98;         56120;           1.3;         11.91;         16.86;         25.45;         36.33;         45.54;         24760;         35060;         52930;         75560;         94720;;
29-0000;Healthcare practitioners and technical occupations;major;       7076800;       0.3;         32.64;         67890;           0.2;         13.85;         19.31;         27.20;         37.69;         56.57;         28820;         40160;         56580;         78390;        117670;;
29-1011;Chiropractors;;         27050;       2.6;         39.11;         81340;           2.1;         15.57;         21.89;         31.97;         46.49;         76.75;         32380;         45540;         66490;         96700;        159640;;
29-1021;Dentists, general;;         85910;       1.6;         74.17;        154270;           0.9;         34.55;         48.75;         68.69;#;#;         71870;        101400;        142870;#;#;;
29-1022;Oral and maxillofacial surgeons;;          4760;       8.1;         91.55;        190420;           4.2;         45.51;         67.59;#;#;#;         94650;        140590;#;#;#;;
29-1023;Orthodontists;;          5500;       8.0;         93.72;        194930;           3.4;         48.55;         74.24;#;#;#;        100980;        154410;#;#;#;;
29-1024;Prosthodontists;;           370;      20.3;         81.64;        169810;           9.1;         34.96;         53.00;#;#;#;         72710;        110240;#;#;#;;
29-1029;Dentists, all other specialists;;          4770;       6.4;         68.30;        142070;           4.4;         22.40;         34.99;         66.33;#;#;         46600;         72780;        137970;#;#;;
29-1031;Dietitians and nutritionists;;         53630;       1.5;         24.75;         51470;           0.5;         15.13;         19.74;         24.32;         29.71;         35.29;         31460;         41060;         50590;         61790;         73410;;
29-1041;Optometrists;;         25970;       2.6;         50.58;        105200;           1.4;         22.53;         33.72;         46.31;         60.32;#;         46860;         70140;         96320;        125460;#;;
29-1051;Pharmacists;;        266410;       0.8;         50.13;        104260;           0.2;         37.21;         44.55;         51.16;         58.32;         63.19;         77390;         92670;        106410;        121310;        131440;;
29-1061;Anesthesiologists;;         34230;       4.4;         94.99;        197570;           2.1;         52.87;         78.44;#;#;#;        109970;        163140;#;#;#;;
29-1062;Family and general practitioners;;        106210;       1.6;         77.64;        161490;           1.0;         35.27;         56.92;         75.60;#;#;         73370;        118390;        157250;#;#;;
29-1063;Internists, general;;         46980;       2.9;         84.97;        176740;           1.4;         44.20;         63.63;#;#;#;         91940;        132340;#;#;#;;
29-1064;Obstetricians and gynecologists;;         19750;       3.3;         92.68;        192780;           1.5;         45.84;         74.03;#;#;#;         95350;        153970;#;#;#;;
29-1065;Pediatricians, general;;         29170;       3.6;         73.74;        153370;           1.5;         38.43;         53.93;         70.21;#;#;         79930;        112170;        146040;#;#;;
29-1066;Psychiatrists;;         22140;       2.7;         74.06;        154050;           1.6;         28.91;         50.66;         74.13;#;#;         60120;        105370;        154200;#;#;;
29-1067;Surgeons;;         47070;       2.5;         99.41;        206770;           1.1;         56.28;#;#;#;#;        117060;#;#;#;#;;
29-1069;Physicians and surgeons, all other;;        262850;       1.5;         79.33;        165000;           1.1;         23.90;         48.57;#;#;#;         49710;        101030;#;#;#;;
29-1071;Physician assistants;;         71950;       1.6;         39.24;         81610;           0.6;         24.69;         32.79;         39.05;         46.67;         53.00;         51360;         68210;         81230;         97070;        110240;;
29-1081;Podiatrists;;          9670;       3.9;         60.46;        125760;           2.3;         23.05;         36.19;         54.60;#;#;         47940;         75270;        113560;#;#;;
29-1111;Registered nurses;;       2542760;       0.5;         31.31;         65130;           0.2;         20.87;         24.83;         30.03;         36.81;         44.35;         43410;         51640;         62450;         76570;         92240;;
29-1121;Audiologists;;         12480;       4.6;         31.49;         65500;           1.6;         19.40;         24.26;         29.82;         37.68;         47.54;         40360;         50470;         62030;         78380;         98880;;
29-1122;Occupational therapists;;         94800;       1.4;         32.65;         67920;           0.5;         20.59;         26.49;         32.10;         39.08;         47.27;         42820;         55090;         66780;         81290;         98310;;
29-1123;Physical therapists;;        167300;       0.9;         35.77;         74410;           0.3;         24.21;         28.99;         35.00;         41.12;         50.17;         50350;         60300;         72790;         85540;        104350;;
29-1124;Radiation therapists;;         14850;       3.2;         36.28;         75450;           1.3;         23.03;         28.39;         35.05;         42.27;         50.17;         47910;         59050;         72910;         87910;        104350;;
29-1125;Recreational therapists;;         22510;       1.5;         19.20;         39930;           0.5;         11.13;         14.26;         18.45;         23.62;         28.98;         23150;         29660;         38370;         49140;         60280;;
29-1126;Respiratory therapists;;        103870;       1.0;         25.55;         53150;           0.3;         18.23;         21.39;         25.10;         29.67;         33.56;         37920;         44490;         52200;         61720;         69800;;
29-1127;Speech-language pathologists;;        107340;       1.1;         31.80;         66130;           0.4;         19.83;         24.20;         30.25;         38.28;         47.70;         41240;         50330;         62930;         79620;         99220;;
29-1129;Therapists, all other;;         12960;       4.4;         26.32;         54750;           2.0;         13.88;         18.21;         24.37;         31.69;         39.71;         28870;         37870;         50700;         65920;         82600;;
29-1131;Veterinarians;;         53110;       1.5;         43.00;         89450;           1.2;         22.41;         29.50;         38.01;         50.05;         69.07;         46610;         61370;         79050;        104110;        143660;;
29-1199;Health diagnosing and treating practitioners, all other;;         34890;       3.6;         37.76;         78540;           2.1;         16.76;         23.80;         31.67;         46.08;         64.98;         34850;         49500;         65880;         95840;        135150;;
29-2011;Medical and clinical laboratory technologists;;        166510;       1.0;         25.99;         54050;           0.3;         17.39;         21.42;         25.72;         30.49;         35.90;         36180;         44560;         53500;         63420;         74680;;
29-2012;Medical and clinical laboratory technicians;;        149670;       1.3;         17.86;         37150;           0.4;         11.29;         13.66;         17.01;         21.30;         25.73;         23480;         28420;         35380;         44310;         53520;;
29-2021;Dental hygienists;;        173090;       1.1;         32.19;         66950;           0.4;         21.24;         26.55;         32.00;         37.98;         43.98;         44180;         55220;         66570;         78990;         91470;;
29-2031;Cardiovascular technologists and technicians;;         48040;       1.3;         23.38;         48640;           0.6;         12.26;         15.77;         22.60;         29.60;         35.94;         25510;         32800;         47010;         61580;         74760;;
29-2032;Diagnostic medical sonographers;;         48920;       1.4;         30.12;         62660;           0.3;         20.96;         25.28;         29.80;         35.42;         40.36;         43600;         52570;         61980;         73680;         83950;;
29-2033;Nuclear medicine technologists;;         21200;       1.5;         32.44;         67480;           0.4;         23.29;         27.53;         32.05;         37.61;         42.20;         48450;         57270;         66660;         78240;         87770;;
29-2034;Radiologic technologists and technicians;;        208570;       0.8;         25.59;         53230;           0.3;         16.87;         20.54;         25.10;         30.29;         36.04;         35100;         42710;         52210;         63010;         74970;;
29-2041;Emergency medical technicians and paramedics;;        207610;       1.2;         15.38;         31980;           0.6;          9.08;         11.13;         14.10;         18.28;         23.77;         18880;         23140;         29330;         38030;         49440;;
29-2051;Dietetic technicians;;         24620;       2.2;         13.26;         27580;           0.6;          8.39;          9.88;         12.54;         15.91;         19.20;         17450;         20540;         26080;         33100;         39930;;
29-2052;Pharmacy technicians;;        324110;       0.8;         13.70;         28500;           0.3;          9.27;         10.95;         13.32;         15.88;         18.98;         19270;         22770;         27710;         33030;         39480;;
29-2053;Psychiatric technicians;;         54800;       2.2;         15.48;         32190;           1.3;          9.77;         11.23;         14.06;         18.53;         23.96;         20330;         23350;         29250;         38530;         49840;;
29-2054;Respiratory therapy technicians;;         16210;       2.2;         21.00;         43670;           0.6;         13.48;         16.73;         20.40;         25.04;         30.06;         28040;         34800;         42430;         52090;         62530;;
29-2055;Surgical technologists;;         89600;       1.2;         19.27;         40070;           0.3;         13.23;         15.62;         18.62;         22.56;         26.11;         27510;         32490;         38740;         46910;         54300;;
29-2056;Veterinary technologists and technicians;;         78920;       1.7;         14.35;         29850;           0.6;          9.50;         11.34;         13.89;         16.81;         19.95;         19770;         23580;         28900;         34960;         41490;;
29-2061;Licensed practical and licensed vocational nurses;;        730500;       0.5;         19.28;         40110;           0.2;         13.59;         16.04;         18.77;         22.46;         25.76;         28260;         33360;         39030;         46710;         53580;;
29-2071;Medical records and health information technicians;;        168650;       0.9;         15.85;         32960;           0.3;          9.83;         11.68;         14.71;         18.98;         24.07;         20440;         24290;         30610;         39490;         50060;;
29-2081;Opticians, dispensing;;         59470;       2.2;         16.85;         35060;           0.9;         10.22;         12.58;         15.77;         20.16;         24.32;         21250;         26170;         32810;         41930;         50580;;
29-2091;Orthotists and prosthetists;;          5490;       7.0;         31.76;         66060;           2.1;         16.07;         21.06;         30.09;         39.09;         49.17;         33430;         43810;         62590;         81300;        102260;;
29-2099;Health technologists and technicians, all other;;         74990;       1.7;         19.89;         41380;           0.5;         11.87;         14.31;         18.25;         24.11;         30.64;         24680;         29770;         37950;         50140;         63740;;
29-9011;Occupational health and safety specialists;;         53250;       1.2;         30.31;         63030;           0.5;         17.25;         22.83;         29.93;         37.44;         45.01;         35870;         47490;         62250;         77880;         93620;;
29-9012;Occupational health and safety technicians;;         10540;       3.5;         22.79;         47410;           0.9;         12.76;         16.90;         21.81;         27.46;         35.12;         26540;         35160;         45360;         57110;         73050;;
29-9091;Athletic trainers;;         15070;       3.3;*;         41620;           1.0;*;*;*;*;*;         23450;         32070;         39640;         49250;         60960;TRUE;
29-9099;Healthcare practitioners and technical workers, all other;;         55750;       2.0;         24.28;         50510;           1.1;         10.99;         14.52;         20.98;         31.70;         43.87;         22860;         30200;         43630;         65940;         91250;;
31-0000;Healthcare support occupations;major;       3779280;       0.3;         12.66;         26340;           0.2;          8.25;          9.67;         11.80;         14.81;         18.48;         17170;         20110;         24540;         30810;         38440;;
31-1011;Home health aides;;        892410;       0.9;         10.31;         21440;           0.3;          7.65;          8.52;          9.84;         11.69;         13.93;         15920;         17710;         20460;         24320;         28980;;
31-1012;Nursing aides, orderlies, and attendants;;       1422720;       0.5;         11.84;         24620;           0.2;          8.34;          9.71;         11.46;         13.76;         15.97;         17340;         20210;         23850;         28620;         33210;;
31-1013;Psychiatric aides;;         59050;       2.1;         13.10;         27260;           1.0;          8.35;         10.00;         12.77;         15.63;         18.77;         17360;         20800;         26560;         32520;         39030;;
31-2011;Occupational therapist assistants;;         25610;       2.6;         23.29;         48440;           0.6;         14.98;         18.87;         23.19;         27.80;         31.33;         31150;         39240;         48230;         57810;         65160;;
31-2012;Occupational therapist aides;;          7410;       4.5;         14.22;         29580;           1.1;          8.58;         10.54;         12.96;         16.03;         22.55;         17850;         21930;         26960;         33340;         46910;;
31-2021;Physical therapist assistants;;         61820;       1.4;         22.26;         46300;           0.5;         13.74;         17.87;         22.18;         26.39;         30.69;         28580;         37170;         46140;         54900;         63830;;
31-2022;Physical therapist aides;;         44410;       2.3;         11.91;         24770;           0.5;          8.30;          9.57;         11.42;         13.78;         16.13;         17270;         19910;         23760;         28670;         33540;;
31-9011;Massage therapists;;         51250;       3.0;         19.16;         39850;           1.3;          8.01;         11.36;         16.78;         25.14;         33.47;         16670;         23630;         34900;         52280;         69620;;
31-9091;Dental assistants;;        293090;       0.7;         15.95;         33170;           0.3;         10.71;         12.97;         15.57;         18.73;         22.19;         22270;         26980;         32380;         38960;         46150;;
31-9092;Medical assistants;;        475950;       0.7;         13.97;         29060;           0.2;          9.90;         11.39;         13.60;         15.89;         19.02;         20600;         23700;         28300;         33050;         39570;;
31-9093;Medical equipment preparers;;         44340;       1.4;         14.08;         29290;           0.4;          9.84;         11.37;         13.66;         16.17;         19.26;         20460;         23650;         28410;         33630;         40070;;
31-9094;Medical transcriptionists;;         86200;       1.4;         15.84;         32960;           0.4;         10.76;         13.02;         15.41;         18.55;         21.81;         22380;         27090;         32060;         38590;         45370;;
31-9095;Pharmacy aides;;         53190;       3.2;         10.34;         21500;           0.6;          7.69;          8.47;          9.66;         11.62;         14.26;         15990;         17620;         20100;         24180;         29660;;
31-9096;Veterinary assistants and laboratory animal caretakers;;         71950;       1.9;         10.96;         22790;           0.9;          7.54;          8.55;         10.20;         12.52;         15.35;         15670;         17770;         21210;         26040;         31940;;
31-9099;Healthcare support workers, all other;;        189890;       1.4;         14.74;         30650;           0.4;          9.60;         11.44;         14.11;         17.42;         20.90;         19960;         23790;         29350;         36240;         43480;;
33-0000;Protective service occupations;major;       3128960;       0.4;         19.33;         40200;           0.7;          8.73;         11.29;         16.65;         25.44;         34.05;         18170;         23480;         34630;         52910;         70830;;
33-1011;First-line supervisors/managers of correctional officers;;         40840;       0.7;         28.07;         58380;           0.9;         15.53;         20.07;         27.58;         35.40;         41.81;         32300;         41740;         57380;         73630;         86970;;
33-1012;First-line supervisors/managers of police and detectives;;         92840;       0.8;         36.93;         76820;           0.6;         22.11;         28.52;         36.29;         44.57;         54.95;         46000;         59320;         75490;         92700;        114300;;
33-1021;First-line supervisors/managers of fire fighting and prevention workers;;         53300;       2.0;         34.07;         70860;           1.2;         19.64;         25.88;         32.42;         41.51;         52.37;         40850;         53820;         67440;         86330;        108930;;
33-1099;First-line supervisors/managers, protective service workers, all other;;         49310;       1.3;         22.93;         47700;           0.6;         12.42;         15.79;         20.95;         28.48;         36.71;         25840;         32850;         43570;         59240;         76370;;
33-2011;Fire fighters;;        298900;       1.3;         21.97;         45700;           0.8;         10.79;         14.99;         21.28;         28.10;         34.72;         22440;         31180;         44260;         58440;         72210;;
33-2021;Fire inspectors and investigators;;         12920;       2.0;         26.37;         54840;           0.8;         15.71;         19.47;         25.50;         32.22;         39.21;         32680;         40500;         53030;         67020;         81550;;
33-2022;Forest fire inspectors and prevention specialists;;          1580;       2.7;         17.50;         36400;           2.0;          9.15;         11.94;         15.09;         21.18;         29.81;         19030;         24840;         31380;         44060;         62000;;
33-3011;Bailiffs;;         19290;       1.5;         18.79;         39090;           2.1;          9.01;         12.85;         18.18;         24.75;         29.57;         18750;         26730;         37820;         51470;         61500;;
33-3012;Correctional officers and jailers;;        428040;       0.6;         19.88;         41340;           0.8;         12.16;         14.26;         18.45;         24.52;         30.82;         25300;         29660;         38380;         51000;         64110;;
33-3021;Detectives and criminal investigators;;        104480;       0.5;         30.69;         63840;           0.7;         17.55;         22.08;         29.29;         39.18;         47.05;         36500;         45930;         60910;         81490;         97870;;
33-3031;Fish and game wardens;;          7720;       0.8;         26.94;         56030;           0.6;         14.62;         18.03;         23.53;         29.47;         39.28;         30400;         37500;         48930;         61290;         81710;;
33-3041;Parking enforcement workers;;          9530;       2.5;         16.36;         34020;           1.1;          9.86;         12.21;         15.57;         20.19;         24.27;         20510;         25400;         32390;         42000;         50470;;
33-3051;Police and sheriff's patrol officers;;        633710;       1.0;         25.39;         52810;           0.7;         14.46;         18.68;         24.72;         31.22;         38.31;         30070;         38850;         51410;         64940;         79680;;
33-3052;Transit and railroad police;;          3830;      11.9;         23.34;         48540;           2.1;         15.05;         18.10;         22.44;         27.80;         34.95;         31300;         37640;         46670;         57830;         72700;;
33-9011;Animal control workers;;         15480;       1.8;         15.38;         31990;           0.9;          9.11;         11.59;         14.57;         18.70;         23.43;         18950;         24100;         30310;         38910;         48730;;
33-9021;Private detectives and investigators;;         35820;       5.3;         22.35;         46480;           1.8;         11.30;         14.84;         20.08;         28.40;         36.85;         23500;         30870;         41760;         59060;         76640;;
