occ_code;occ_title;group;tot_emp;emp_prse;h_mean;a_mean;mean_prse;h_pct10;h_pct25;h_median;h_pct75;h_pct90;a_pct10;a_pct25;a_median;a_pct75;a_pct90;annual;hourly
25-1051;Atmospheric, earth, marine, and space sciences teachers, postsecondary;;          9900;       3.8;*;         83320;           1.0;*;*;*;*;*;         43350;         57260;         78660;        104330;        133080;TRUE;
25-1052;Chemistry teachers, postsecondary;;         20370;       2.7;*;         77350;           0.9;*;*;*;*;*;         40600;         52320;         68760;         93260;        127770;TRUE;
25-1053;Environmental science teachers, postsecondary;;          4820;       5.5;*;         73700;           2.2;*;*;*;*;*;         33790;         47810;         65540;         92170;        124050;TRUE;
25-1054;Physics teachers, postsecondary;;         12870;       2.5;*;         83320;           1.2;*;*;*;*;*;         43190;         56090;         75060;        102110;        135310;TRUE;
25-1061;Anthropology and archeology teachers, postsecondary;;          5880;       3.0;*;         75530;           1.0;*;*;*;*;*;         41270;         53590;         69520;         90590;        119070;TRUE;
25-1062;Area, ethnic, and cultural studies teachers, postsecondary;;          8070;       5.3;*;         75130;           1.9;*;*;*;*;*;         37490;         49390;         65030;         91080;        125520;TRUE;
25-1063;Economics teachers, postsecondary;;         12860;       1.8;*;         89320;           1.3;*;*;*;*;*;         42820;         59720;         81170;        108100;        144750;TRUE;
25-1064;Geography teachers, postsecondary;;          3930;       4.2;*;         69840;           1.2;*;*;*;*;*;         39030;         50790;         65420;         84120;        109080;TRUE;
25-1065;Political science teachers, postsecondary;;         15180;       2.5;*;         76990;           1.2;*;*;*;*;*;         37230;         50820;         68790;         93540;        128790;TRUE;
25-1066;Psychology teachers, postsecondary;;         33450;       1.6;*;         72140;           0.7;*;*;*;*;*;         36050;         49170;         65760;         87710;        117480;TRUE;
25-1067;Sociology teachers, postsecondary;;         16380;       1.8;*;         71970;           1.1;*;*;*;*;*;         34640;         47480;         64430;         87280;        120610;TRUE;
25-1069;Social sciences teachers, postsecondary, all other;;          5830;       6.0;*;         77040;           2.7;*;*;*;*;*;         38640;         51170;         69080;         92370;        129970;TRUE;
25-1071;Health specialties teachers, postsecondary;;        133070;       2.4;*;        103340;           2.0;*;*;*;*;*;         40670;         56060;         84840;        135400;#;TRUE;
25-1072;Nursing instructors and teachers, postsecondary;;         49140;       2.0;*;         65240;           0.7;*;*;*;*;*;         38200;         48410;         61360;         78410;         99220;TRUE;
25-1081;Education teachers, postsecondary;;         56880;       2.1;*;         62160;           0.8;*;*;*;*;*;         30840;         42640;         58300;         76380;         99470;TRUE;
25-1082;Library science teachers, postsecondary;;          3940;       4.0;*;         64270;           1.2;*;*;*;*;*;         39440;         48850;         60650;         77240;         94310;TRUE;
25-1111;Criminal justice and law enforcement teachers, postsecondary;;         12610;       2.7;*;         62750;           1.1;*;*;*;*;*;         32470;         43040;         57500;         77020;        104170;TRUE;
25-1112;Law teachers, postsecondary;;         12690;       5.2;*;        109150;           1.7;*;*;*;*;*;         42520;         64000;         99040;        140130;#;TRUE;
25-1113;Social work teachers, postsecondary;;          8290;       4.0;*;         67410;           1.3;*;*;*;*;*;         36430;         47410;         61010;         80780;        106080;TRUE;
25-1121;Art, drama, and music teachers, postsecondary;;         80790;       2.0;*;         68230;           1.5;*;*;*;*;*;         32700;         44560;         60400;         82590;        112340;TRUE;
25-1122;Communications teachers, postsecondary;;         25090;       1.6;*;         65190;           1.2;*;*;*;*;*;         33880;         44740;         58890;         79730;        104100;TRUE;
25-1123;English language and literature teachers, postsecondary;;         65490;       1.4;*;         65860;           0.8;*;*;*;*;*;         33720;         43700;         58870;         80900;        107020;TRUE;
25-1124;Foreign language and literature teachers, postsecondary;;         27020;       2.6;*;         63300;           0.9;*;*;*;*;*;         33320;         42900;         56740;         77600;        103030;TRUE;
25-1125;History teachers, postsecondary;;         21810;       1.6;*;         69280;           0.8;*;*;*;*;*;         35510;         47730;         63490;         84330;        110570;TRUE;
25-1126;Philosophy and religion teachers, postsecondary;;         19630;       2.5;*;         67610;           0.9;*;*;*;*;*;         34130;         45530;         61240;         81760;        109300;TRUE;
25-1191;Graduate teaching assistants;;        122120;       6.1;*;         32770;           1.5;*;*;*;*;*;         16560;         22740;         31540;         41080;         50220;TRUE;
25-1192;Home economics teachers, postsecondary;;          4800;       3.5;*;         68210;           1.7;*;*;*;*;*;         32330;         44640;         64470;         87150;        114060;TRUE;
25-1193;Recreation and fitness studies teachers, postsecondary;;         16850;       2.4;*;         60580;           1.0;*;*;*;*;*;         28960;         40020;         55370;         76650;        101350;TRUE;
25-1194;Vocational education teachers, postsecondary;;        114420;       1.6;         25.01;         52030;           0.8;         13.47;         17.19;         23.05;         30.75;         39.93;         28010;         35750;         47950;         63960;         83060;;
25-1199;Postsecondary teachers, all other;;        205760;       3.2;*;         74330;           1.9;*;*;*;*;*;         32180;         45770;         64680;         90300;        128330;TRUE;
25-2011;Preschool teachers, except special education;;        389660;       1.2;         13.20;         27450;           0.6;          7.90;          9.27;         11.80;         15.50;         20.95;         16420;         19280;         24540;         32240;         43570;;
25-2012;Kindergarten teachers, except special education;;        181810;       1.2;*;         50380;           1.1;*;*;*;*;*;         31320;         38490;         47830;         60510;         75210;TRUE;
25-2021;Elementary school teachers, except special education;;       1544300;       0.7;*;         53150;           0.7;*;*;*;*;*;         33830;         40850;         50510;         63600;         78720;TRUE;
25-2022;Middle school teachers, except special and vocational education;;        665420;       1.1;*;         53550;           0.6;*;*;*;*;*;         34360;         41150;         50770;         63980;         79200;TRUE;
25-2023;Vocational education teachers, middle school;;         14060;       3.4;*;         51520;           0.9;*;*;*;*;*;         33650;         40480;         49320;         61140;         74460;TRUE;
25-2031;Secondary school teachers, except special and vocational education;;       1091710;       1.0;*;         55150;           0.6;*;*;*;*;*;         34600;         42070;         52200;         66110;         82000;TRUE;
25-2032;Vocational education teachers, secondary school;;         92980;       2.2;*;         54420;           0.6;*;*;*;*;*;         35420;         42890;         52550;         64830;         78170;TRUE;
25-2041;Special education teachers, preschool, kindergarten, and elementary school;;        228580;       1.2;*;         53770;           0.8;*;*;*;*;*;         34010;         41210;         50950;         64350;         79850;TRUE;
25-2042;Special education teachers, middle school;;        102490;       1.5;*;         54750;           0.8;*;*;*;*;*;         35690;         42690;         51970;         64740;         79820;TRUE;
25-2043;Special education teachers, secondary school;;        146240;       1.5;*;         56420;           0.8;*;*;*;*;*;         35840;         43060;         52900;         67440;         83590;TRUE;
25-3011;Adult literacy, remedial education, and GED teachers and instructors;;         68430;       2.2;         24.23;         50390;           2.3;         12.75;         16.69;         22.08;         30.27;         39.96;         26510;         34720;         45920;         62970;         83120;;
25-3021;Self-enrichment education teachers;;        162330;       1.6;         19.88;         41360;           0.9;          9.43;         12.82;         17.52;         25.17;         33.15;         19620;         26660;         36440;         52360;         68950;;
25-3099;Teachers and instructors, all other;;        599500;       1.1;*;         41110;           2.3;*;*;*;*;*;         17500;         22610;         31540;         50280;         73270;TRUE;
25-4011;Archivists;;          4900;       4.0;         23.85;         49600;           1.6;         13.00;         16.91;         22.34;         29.41;         37.82;         27050;         35180;         46470;         61180;         78680;;
25-4012;Curators;;         10410;       2.7;         25.16;         52330;           1.1;         12.98;         16.97;         23.04;         31.29;         40.34;         27000;         35300;         47930;         65080;         83900;;
25-4013;Museum technicians and conservators;;         10170;       2.1;         19.87;         41330;           1.5;         11.31;         13.69;         17.85;         23.69;         32.26;         23530;         28480;         37120;         49280;         67090;;
25-4021;Librarians;;        150520;       0.6;         26.76;         55670;           0.4;         16.10;         20.66;         25.82;         32.09;         39.64;         33480;         42980;         53710;         66750;         82450;;
25-4031;Library technicians;;        111390;       1.3;         14.93;         31060;           0.6;          8.44;         10.91;         14.22;         18.21;         22.47;         17560;         22690;         29570;         37880;         46740;;
25-9011;Audio-visual collections specialists;;          6800;       2.2;         22.35;         46490;           1.3;         12.17;         15.69;         21.10;         28.00;         34.90;         25310;         32630;         43880;         58240;         72590;;
25-9021;Farm and home management advisors;;          9830;       2.9;         22.29;         46370;           1.5;         10.58;         15.33;         21.24;         28.47;         35.29;         22010;         31890;         44180;         59230;         73400;;
25-9031;Instructional coordinators;;        124480;       1.1;         29.46;         61270;           0.6;         16.12;         21.11;         28.26;         36.76;         44.88;         33520;         43900;         58780;         76470;         93340;;
25-9041;Teacher assistants;;       1275410;       0.5;*;         24280;           0.6;*;*;*;*;*;         15870;         18260;         22820;         28820;         35350;TRUE;
25-9099;Education, training, and library workers, all other;;        104500;       2.2;         20.13;         41880;           1.5;          9.22;         12.36;         17.45;         25.01;         35.14;         19180;         25720;         36300;         52020;         73090;;
27-0000;Arts, design, entertainment, sports, and media occupations;major;       1745670;       0.5;         24.87;         51720;           0.5;          9.44;         13.69;         20.41;         30.56;         43.83;         19630;         28480;         42450;         63570;         91160;;
27-1011;Art directors;;         31660;       2.2;         44.00;         91520;           1.5;         20.03;         27.04;         37.78;         53.51;         76.95;         41670;         56250;         78580;        111300;        160060;;
27-1012;Craft artists;;          5380;       5.9;         15.90;         33070;           2.2;          8.06;         10.02;         13.92;         19.01;         27.67;         16760;         20840;         28960;         39540;         57550;;
27-1013;Fine artists, including painters, sculptors, and illustrators;;          8900;       4.4;         24.34;         50630;           2.1;          9.46;         14.07;         21.23;         30.86;         41.66;         19680;         29270;         44160;         64180;         86650;;
27-1014;Multi-media artists and animators;;         28800;       3.9;         30.20;         62810;           1.1;         15.56;         20.76;         28.01;         37.21;         47.66;         32360;         43170;         58250;         77410;         99130;;
27-1019;Artists and related workers, all other;;          8100;       4.2;         27.63;         57470;           3.5;         11.83;         16.33;         25.54;         37.49;         45.69;         24600;         33960;         53110;         77980;         95030;;
27-1021;Commercial and industrial designers;;         29170;       2.9;         29.52;         61400;           1.1;         15.29;         20.21;         27.92;         37.16;         46.11;         31810;         42040;         58060;         77300;         95910;;
27-1022;Fashion designers;;         15780;       5.4;         35.78;         74410;           2.2;         15.54;         21.21;         30.90;         43.28;         62.93;         32320;         44110;         64260;         90020;        130900;;
27-1023;Floral designers;;         51470;       1.7;         11.99;         24940;           0.8;          7.92;          9.12;         11.31;         14.23;         17.35;         16480;         18960;         23530;         29600;         36080;;
27-1024;Graphic designers;;        200870;       0.9;         22.99;         47820;           0.5;         12.71;         15.93;         20.76;         27.95;         36.75;         26440;         33130;         43180;         58140;         76450;;
27-1025;Interior designers;;         46010;       2.4;         24.99;         51990;           1.0;         12.97;         16.93;         22.20;         30.56;         40.20;         26980;         35220;         46180;         63570;         83620;;
27-1026;Merchandise displayers and window trimmers;;         61280;       2.4;         13.69;         28480;           0.7;          8.28;         10.04;         12.49;         15.84;         20.40;         17220;         20880;         25970;         32950;         42440;;
27-1027;Set and exhibit designers;;          7940;       4.8;         24.33;         50600;           1.8;         12.32;         15.50;         21.83;         31.39;         39.81;         25620;         32250;         45400;         65290;         82810;;
27-1029;Designers, all other;;         10510;       5.7;         24.24;         50420;           2.4;         10.18;         13.84;         21.16;         31.50;         43.22;         21180;         28780;         44020;         65520;         89890;;
27-2011;Actors;;         39880;       6.9;         28.79;*;           4.9;          7.98;         10.18;         16.20;         29.33;         74.44;*;*;*;*;*;;TRUE
27-2012;Producers and directors;;         79780;       2.7;         41.77;         86870;           2.4;         14.69;         20.62;         32.08;         53.49;#;         30560;         42890;         66720;        111250;#;;
27-2021;Athletes and sports competitors;;         13620;       7.3;*;         80950;           5.4;*;*;*;*;*;         16020;         22980;         40210;         88760;#;TRUE;
27-2022;Coaches and scouts;;        179830;       1.5;*;         35740;           0.8;*;*;*;*;*;         15910;         18600;         28380;         43690;         62750;TRUE;
27-2023;Umpires, referees, and other sports officials;;         14860;       4.5;*;         28490;           2.0;*;*;*;*;*;         15880;         17820;         22880;         32710;         48080;TRUE;
27-2031;Dancers;;         10700;       6.1;         16.37;*;           3.1;          7.54;          8.67;         13.74;         20.82;         29.18;*;*;*;*;*;;TRUE
27-2032;Choreographers;;         14700;       5.5;         20.25;         42130;           2.0;          8.75;         12.05;         18.20;         26.83;         33.21;         18210;         25050;         37860;         55800;         69070;;
27-2041;Music directors and composers;;         14330;       2.7;         25.68;         53410;           3.0;         10.33;         15.49;         21.68;         29.63;         40.87;         21480;         32210;         45090;         61630;         85020;;
27-2042;Musicians and singers;;         47260;       4.0;         29.10;*;           2.7;          8.04;         12.64;         22.36;         37.09;         58.90;*;*;*;*;*;;TRUE
27-2099;Entertainers and performers, sports and related workers, all other;;         23500;      15.5;         18.41;*;           2.0;          8.62;         10.52;         14.78;         22.19;         31.18;*;*;*;*;*;;TRUE
27-3011;Radio and television announcers;;         35130;       2.4;         19.99;         41590;           3.1;          7.73;          9.32;         13.23;         20.33;         36.70;         16070;         19390;         27520;         42290;         76340;;
27-3012;Public address system and other announcers;;          7280;       5.3;         17.37;         36130;           3.9;          7.73;          8.91;         13.08;         20.40;         31.19;         16080;         18540;         27210;         42430;         64870;;
27-3021;Broadcast news analysts;;          5820;      11.0;         32.69;         67990;           2.5;         11.92;         15.59;         24.23;         39.02;         66.68;         24790;         32430;         50400;         81170;        138690;;
27-3022;Reporters and correspondents;;         46130;       2.0;         20.80;         43270;           1.5;          9.45;         12.25;         16.52;         24.62;         35.91;         19650;         25480;         34360;         51210;         74700;;
27-3031;Public relations specialists;;        242670;       0.9;         28.55;         59370;           0.5;         14.67;         18.63;         24.98;         34.70;         46.46;         30520;         38740;         51960;         72180;         96630;;
27-3041;Editors;;        105040;       1.5;         28.10;         58440;           1.0;         13.67;         17.95;         24.42;         34.18;         46.81;         28430;         37340;         50800;         71090;         97360;;
27-3042;Technical writers;;         46270;       1.9;         31.55;         65610;           0.8;         17.82;         22.94;         30.16;         38.70;         48.09;         37070;         47710;         62730;         80490;        100020;;
27-3043;Writers and authors;;         43390;       1.9;         31.04;         64560;           1.3;         13.50;         18.63;         25.91;         36.41;         50.82;         28070;         38760;         53900;         75740;        105710;;
27-3091;Interpreters and translators;;         40000;       2.5;         21.97;         45700;           1.7;         10.97;         14.58;         19.65;         27.20;         35.65;         22810;         30320;         40860;         56580;         74150;;
27-3099;Media and communication workers, all other;;         25460;       4.0;         24.37;         50680;           1.9;         11.42;         15.07;         20.52;         29.91;         41.57;         23750;         31350;         42680;         62210;         86460;;
27-4011;Audio and video equipment technicians;;         46070;       3.2;         20.41;         42450;           1.1;         10.50;         13.82;         18.80;         25.83;         33.18;         21840;         28740;         39100;         53720;         69020;;
27-4012;Broadcast technicians;;         31220;       2.8;         18.43;         38330;           1.0;          8.65;         11.04;         15.85;         23.84;         32.03;         17990;         22960;         32960;         49590;         66620;;
27-4013;Radio operators;;           870;       7.9;         20.86;         43400;           3.3;         10.29;         14.92;         20.69;         26.65;         32.38;         21400;         31040;         43040;         55430;         67340;;
27-4014;Sound engineering technicians;;         15560;       4.4;         25.93;         53940;           2.1;         11.26;         15.60;         22.29;         32.21;         45.32;         23420;         32450;         46370;         67010;         94270;;
27-4021;Photographers;;         57760;       1.8;         17.48;         36370;           1.5;          8.23;         10.17;         14.31;         21.26;         29.97;         17120;         21150;         29770;         44230;         62340;;
27-4031;Camera operators, television, video, and motion picture;;         17540;       3.7;         23.84;         49590;           2.3;         10.05;         13.89;         20.64;         29.47;         39.71;         20910;         28890;         42940;         61300;         82600;;
27-4032;Film and video editors;;         17550;       4.6;         30.62;         63680;           2.4;         12.21;         16.29;         24.42;         38.24;         54.31;         25400;         33880;         50790;         79550;        112960;;
27-4099;Media and communication equipment workers, all other;;         17610;       3.8;         28.79;         59880;           1.3;         12.09;         17.59;         27.64;         38.68;         47.37;         25140;         36590;         57490;         80450;         98530;;
29-0000;Healthcare practitioner and technical occupations;major;       7200950;       0.3;         33.51;         69690;           0.2;         14.07;         19.67;         27.74;         38.44;         57.40;         29270;         40920;         57690;         79960;        119400;;
29-1011;Chiropractors;;         26310;       2.4;         38.65;         80390;           1.8;         15.74;         22.31;         32.53;         46.69;         72.39;         32750;         46400;         67650;         97110;        150570;;
29-1021;Dentists, general;;         86270;       1.9;         75.41;        156850;           1.2;         33.55;         48.23;         68.31;#;#;         69790;        100330;        142090;#;#;;
29-1022;Oral and maxillofacial surgeons;;          5390;      10.6;        101.30;        210710;           4.5;         48.91;         78.75;#;#;#;        101730;        163800;#;#;#;;
29-1023;Orthodontists;;          5410;       9.0;         99.13;        206190;           3.1;         49.11;         75.88;#;#;#;        102150;        157840;#;#;#;;
29-1024;Prosthodontists;;           660;      35.5;         60.29;        125400;          21.9;         19.37;         21.34;         53.42;#;#;         40290;         44380;        111110;#;#;;
29-1029;Dentists, all other specialists;;          5010;       9.4;         73.83;        153570;           5.2;         26.56;         43.45;         73.70;#;#;         55250;         90370;        153290;#;#;;
29-1031;Dietitians and nutritionists;;         53220;       1.5;         25.59;         53230;           0.5;         15.98;         20.39;         25.07;         30.51;         35.91;         33230;         42400;         52150;         63460;         74690;;
29-1041;Optometrists;;         26480;       2.5;         51.42;        106960;           1.4;         23.19;         34.23;         46.22;         60.63;#;         48240;         71190;         96140;        126110;#;;
29-1051;Pharmacists;;        267860;       0.9;         51.27;        106630;           0.3;         38.11;         46.05;         52.49;         59.29;         64.56;         79270;         95780;        109180;        123330;        134290;;
29-1061;Anesthesiologists;;         37450;       4.7;        101.80;        211750;           2.0;         55.52;#;#;#;#;        115470;#;#;#;#;;
29-1062;Family and general practitioners;;         99000;       1.9;         81.03;        168550;           0.9;         39.73;         58.69;         77.18;#;#;         82630;        122070;        160530;#;#;;
29-1063;Internists, general;;         48270;       3.1;         88.46;        183990;           1.4;         44.97;         64.67;#;#;#;         93540;        134500;#;#;#;;
29-1064;Obstetricians and gynecologists;;         20380;       3.4;         98.31;        204470;           1.4;         47.85;         75.42;#;#;#;         99520;        156870;#;#;#;;
29-1065;Pediatricians, general;;         29460;       3.6;         77.60;        161410;           1.5;         40.79;         55.95;         73.19;#;#;         84840;        116370;        152240;#;#;;
29-1066;Psychiatrists;;         22210;       2.9;         78.68;        163660;           1.6;         31.53;         53.14;         77.04;#;#;         65590;        110530;        160230;#;#;;
29-1067;Surgeons;;         44560;       2.6;        105.66;        219770;           1.1;         58.57;#;#;#;#;        121830;#;#;#;#;;
29-1069;Physicians and surgeons, all other;;        274160;       1.5;         83.59;        173860;           1.0;         24.88;         52.30;#;#;#;         51750;        108780;#;#;#;;
29-1071;Physician assistants;;         76900;       1.8;         40.78;         84830;           0.5;         26.86;         34.21;         40.58;         47.86;         55.33;         55880;         71160;         84420;         99540;        115080;;
29-1081;Podiatrists;;          9720;       3.7;         63.33;        131730;           2.0;         23.45;         37.63;         55.89;#;#;         48770;         78270;        116250;#;#;;
29-1111;Registered nurses;;       2583770;       0.5;         31.99;         66530;           0.2;         21.14;         25.25;         30.65;         37.49;         45.05;         43970;         52520;         63750;         77970;         93700;;
29-1121;Audiologists;;         12590;       4.5;         32.14;         66850;           1.4;         19.55;         24.63;         30.40;         38.18;         48.31;         40650;         51230;         63230;         79420;        100480;;
29-1122;Occupational therapists;;         97840;       1.3;         33.98;         70680;           0.5;         21.80;         27.51;         33.48;         40.46;         48.28;         45340;         57230;         69630;         84150;        100430;;
29-1123;Physical therapists;;        174490;       1.0;         36.64;         76220;           0.3;         25.08;         29.94;         35.81;         42.28;         50.92;         52170;         62270;         74480;         87940;        105900;;
29-1124;Radiation therapists;;         15570;       3.3;         37.18;         77340;           1.1;         24.03;         29.10;         35.66;         43.58;         51.55;         49980;         60530;         74170;         90650;        107230;;
29-1125;Recreational therapists;;         21960;       1.6;         19.84;         41270;           0.5;         11.78;         14.93;         18.96;         24.22;         29.89;         24510;         31050;         39440;         50370;         62170;;
29-1126;Respiratory therapists;;        107270;       1.0;         26.06;         54200;           0.3;         18.77;         21.78;         25.64;         30.08;         34.58;         39030;         45300;         53330;         62570;         71920;;
29-1127;Speech-language pathologists;;        111640;       1.1;         32.86;         68350;           0.4;         20.34;         25.01;         31.29;         39.61;         48.95;         42310;         52030;         65090;         82380;        101820;;
29-1129;Therapists, all other;;         13440;       4.3;         26.16;         54400;           1.9;         13.66;         18.23;         24.70;         31.96;         39.90;         28400;         37920;         51370;         66470;         82980;;
29-1131;Veterinarians;;         54130;       1.7;         43.32;         90110;           1.1;         22.92;         30.18;         38.71;         50.57;         68.71;         47670;         62770;         80510;        105190;        142910;;
29-1199;Health diagnosing and treating practitioners, all other;;         32960;       3.1;         37.32;         77630;           3.4;         17.31;         23.71;         31.36;         45.60;         64.19;         35990;         49320;         65220;         94850;        133500;;
29-2011;Medical and clinical laboratory technologists;;        166860;       1.1;         26.74;         55620;           0.3;         18.05;         22.02;         26.51;         31.27;         36.52;         37540;         45810;         55140;         65050;         75960;;
29-2012;Medical and clinical laboratory technicians;;        152420;       1.1;         18.20;         37860;           0.4;         11.46;         13.83;         17.32;         21.84;         26.55;         23850;         28770;         36030;         45420;         55210;;
29-2021;Dental hygienists;;        173900;       1.2;         32.63;         67860;           0.5;         21.59;         26.74;         32.38;         38.46;         44.64;         44900;         55620;         67340;         79990;         92860;;
29-2031;Cardiovascular technologists and technicians;;         48070;       1.4;         23.91;         49730;           0.5;         12.47;         16.19;         23.22;         30.27;         36.65;         25940;         33680;         48300;         62950;         76220;;
29-2032;Diagnostic medical sonographers;;         51630;       1.5;         30.60;         63640;           0.4;         21.15;         25.53;         30.30;         35.77;         41.32;         43990;         53110;         63010;         74400;         85950;;
29-2033;Nuclear medicine technologists;;         21670;       2.0;         32.91;         68450;           0.4;         23.42;         27.71;         32.65;         38.28;         43.58;         48710;         57640;         67910;         79630;         90650;;
29-2034;Radiologic technologists and technicians;;        213560;       0.8;         26.05;         54180;           0.2;         17.16;         20.92;         25.59;         30.80;         36.27;         35700;         43510;         53240;         64070;         75440;;
29-2041;Emergency medical technicians and paramedics;;        217920;       1.3;         15.88;         33020;           0.6;          9.31;         11.37;         14.42;         18.87;         24.74;         19360;         23650;         30000;         39250;         51460;;
29-2051;Dietetic technicians;;         24510;       2.5;         13.72;         28530;           0.7;          8.52;         10.13;         12.98;         16.69;         20.07;         17720;         21070;         26990;         34710;         41760;;
29-2052;Pharmacy technicians;;        331890;       0.8;         13.92;         28940;           0.3;          9.36;         11.07;         13.49;         16.26;         19.31;         19480;         23020;         28070;         33820;         40160;;
29-2053;Psychiatric technicians;;         70730;       1.5;         14.77;         30730;           1.3;          8.72;         10.82;         13.53;         17.44;         24.11;         18140;         22500;         28140;         36270;         50140;;
29-2054;Respiratory therapy technicians;;         15100;       2.2;         21.96;         45680;           0.5;         13.82;         17.28;         21.49;         26.37;         31.26;         28740;         35930;         44700;         54850;         65020;;
29-2055;Surgical technologists;;         91250;       1.3;         19.57;         40710;           0.4;         13.42;         15.91;         18.94;         22.74;         26.74;         27910;         33090;         39400;         47310;         55620;;
29-2056;Veterinary technologists and technicians;;         79200;       2.0;         14.70;         30580;           0.6;          9.70;         11.54;         14.08;         17.25;         20.71;         20180;         23990;         29280;         35880;         43080;;
29-2061;Licensed practical and licensed vocational nurses;;        728670;       0.5;         19.66;         40900;           0.2;         13.89;         16.31;         19.14;         22.70;         26.49;         28890;         33920;         39820;         47220;         55090;;
29-2071;Medical records and health information technicians;;        170580;       0.9;         16.29;         33880;           0.3;         10.03;         11.96;         15.04;         19.49;         24.76;         20850;         24870;         31290;         40540;         51510;;
29-2081;Opticians, dispensing;;         60840;       2.2;         16.73;         34790;           0.9;         10.16;         12.54;         15.74;         20.03;         24.31;         21120;         26070;         32740;         41660;         50560;;
29-2091;Orthotists and prosthetists;;          5470;       8.9;         32.02;         66600;           1.7;         16.35;         21.33;         29.84;         39.42;         50.26;         34000;         44370;         62070;         82000;        104540;;
29-2099;Health technologists and technicians, all other;;         78600;       1.7;         20.28;         42180;           0.5;         12.19;         14.65;         18.51;         24.60;         31.11;         25350;         30480;         38490;         51170;         64710;;
29-9011;Occupational health and safety specialists;;         51850;       1.1;         30.87;         64200;           0.4;         18.23;         23.31;         30.40;         37.84;         44.81;         37910;         48490;         63230;         78700;         93210;;
29-9012;Occupational health and safety technicians;;         10070;       2.5;         22.73;         47280;           0.8;         13.02;         16.82;         21.56;         27.47;         34.76;         27080;         34980;         44830;         57130;         72300;;
29-9091;Athletic trainers;;         15260;       2.7;*;         44020;           1.1;*;*;*;*;*;         25510;         33810;         41340;         51310;         65140;TRUE;
29-9099;Healthcare practitioners and technical workers, all other;;         56520;       2.0;         25.05;         52110;           1.1;         11.24;         14.80;         21.47;         32.94;         45.27;         23380;         30780;         44670;         68520;         94170;;
31-0000;Healthcare support occupations;major;       3886690;       0.3;         12.84;         26710;           0.2;          8.28;          9.73;         11.89;         15.01;         18.73;         17230;         20230;         24720;         31210;         38950;;
31-1011;Home health aides;;        955220;       0.9;         10.39;         21620;           0.4;          7.67;          8.52;          9.85;         11.67;         14.13;         15950;         17710;         20480;         24280;         29390;;
31-1012;Nursing aides, orderlies, and attendants;;       1438010;       0.5;         12.01;         24980;           0.2;          8.42;          9.85;         11.56;         13.94;         16.33;         17510;         20490;         24040;         28990;         33970;;
31-1013;Psychiatric aides;;         62610;       2.0;         13.19;         27430;           0.8;          8.13;          9.63;         12.33;         15.77;         19.97;         16910;         20020;         25650;         32810;         41540;;
31-2011;Occupational therapist assistants;;         26680;       2.2;         24.44;         50830;           0.5;         16.03;         19.81;         24.16;         28.80;         32.91;         33350;         41200;         50250;         59890;         68450;;
31-2012;Occupational therapist aides;;          8040;       3.6;         13.89;         28890;           1.4;          7.83;          9.38;         12.37;         15.98;         22.88;         16280;         19520;         25730;         33230;         47590;;
31-2021;Physical therapist assistants;;         63750;       1.5;         23.36;         48590;           0.5;         14.62;         18.78;         23.22;         27.78;         31.95;         30400;         39070;         48290;         57780;         66460;;
31-2022;Physical therapist aides;;         44160;       2.1;         12.01;         24990;           0.5;          8.33;          9.66;         11.49;         13.89;         16.39;         17330;         20090;         23890;         28880;         34100;;
31-9011;Massage therapists;;         55920;       2.8;         19.13;         39780;           1.3;          8.30;         11.32;         16.94;         24.88;         33.01;         17270;         23550;         35230;         51750;         68670;;
31-9091;Dental assistants;;        294020;       0.8;         16.35;         34000;           0.4;         10.92;         13.23;         15.98;         19.12;         22.63;         22710;         27520;         33230;         39780;         47070;;
31-9092;Medical assistants;;        495970;       0.8;         14.16;         29450;           0.2;          9.98;         11.57;         13.77;         16.23;         19.21;         20750;         24060;         28650;         33760;         39970;;
31-9093;Medical equipment preparers;;         47070;       1.7;         14.32;         29780;           0.4;          9.80;         11.48;         13.93;         16.69;         19.60;         20390;         23870;         28970;         34710;         40770;;
31-9094;Medical transcriptionists;;         82810;       1.5;         16.03;         33350;           0.4;         10.78;         13.09;         15.68;         18.76;         21.97;         22430;         27230;         32600;         39020;         45700;;
31-9095;Pharmacy aides;;         52230;       3.4;         10.74;         22330;           1.0;          7.86;          8.68;         10.00;         12.03;         14.92;         16340;         18060;         20800;         25030;         31040;;
31-9096;Veterinary assistants and laboratory animal caretakers;;         71350;       2.1;         11.25;         23400;           0.9;          7.70;          8.72;         10.43;         12.83;         15.79;         16020;         18140;         21700;         26680;         32840;;
31-9099;Healthcare support workers, all other;;        188850;       1.3;         15.07;         31340;           0.4;          9.81;         11.69;         14.39;         17.83;         21.44;         20410;         24310;         29930;         37080;         44590;;
33-0000;Protective service occupations;major;       3172420;       0.4;         20.07;         41740;           0.7;          8.92;         11.64;         17.39;         26.31;         35.45;         18560;         24200;         36170;         54730;         73730;;
33-1011;First-line supervisors/managers of correctional officers;;         45540;       0.7;         28.76;         59810;           0.8;         16.66;         20.61;         27.74;         35.34;         43.34;         34640;         42870;         57690;         73500;         90140;;
33-1012;First-line supervisors/managers of police and detectives;;         99900;       0.8;         37.78;         78580;           0.7;         22.49;         29.05;         36.78;         45.46;         55.93;         46780;         60420;         76500;         94560;        116340;;
