occ_code;occ_title;group;tot_emp;emp_prse;h_mean;a_mean;mean_prse;h_pct10;h_pct25;h_median;h_pct75;h_pct90;a_pct10;a_pct25;a_median;a_pct75;a_pct90;annual;hourly
23-2092;Law clerks;;         31890;       3.7;         18.85;         39210;           1.0;         10.51;         13.73;         17.48;         22.35;         28.48;         21870;         28560;         36360;         46490;         59240;;
23-2093;Title examiners, abstractors, and searchers;;         63410;       3.4;         19.55;         40660;           1.3;         10.56;         13.36;         17.32;         22.75;         30.60;         21970;         27790;         36020;         47320;         63650;;
23-2099;Legal support workers, all other;;         38910;       1.8;         24.29;         50520;           5.2;         13.09;         16.96;         21.70;         28.56;         40.79;         27220;         35270;         45140;         59410;         84840;;
25-0000;Education, training, and library occupations;major;       8206440;       0.4;         21.79;         45320;           0.9;          8.99;         13.24;         19.76;         27.43;         36.52;         18690;         27550;         41100;         57060;         75970;;
25-1011;Business teachers, postsecondary;;         67390;       1.6;*;         70220;           0.9;*;*;*;*;*;         31780;         43180;         62040;         89230;        120620;TRUE;
25-1021;Computer science teachers, postsecondary;;         36630;       2.2;*;         65000;           1.0;*;*;*;*;*;         32130;         42710;         57620;         81900;        108780;TRUE;
25-1022;Mathematical science teachers, postsecondary;;         44570;       1.7;*;         62790;           0.9;*;*;*;*;*;         31580;         41830;         56420;         76450;        103330;TRUE;
25-1031;Architecture teachers, postsecondary;;          5820;       4.8;*;         67390;           1.4;*;*;*;*;*;         37670;         50250;         64620;         82050;        101700;TRUE;
25-1032;Engineering teachers, postsecondary;;         31950;       3.5;*;         82080;           1.2;*;*;*;*;*;         41880;         57350;         76670;        101510;        129610;TRUE;
25-1041;Agricultural sciences teachers, postsecondary;;         10120;       6.2;*;         77190;           1.4;*;*;*;*;*;         41440;         55630;         75140;         94150;        118180;TRUE;
25-1042;Biological science teachers, postsecondary;;         51950;       7.8;*;         82110;           2.8;*;*;*;*;*;         37620;         49420;         69210;        101780;#;TRUE;
25-1043;Forestry and conservation science teachers, postsecondary;;          2630;       7.9;*;         66970;           1.9;*;*;*;*;*;         36290;         46900;         64430;         84140;        102630;TRUE;
25-1051;Atmospheric, earth, marine, and space sciences teachers, postsecondary;;          8670;       3.2;*;         74880;           1.4;*;*;*;*;*;         37330;         50390;         69300;         94470;        121500;TRUE;
25-1052;Chemistry teachers, postsecondary;;         19560;       2.1;*;         70100;           1.2;*;*;*;*;*;         36160;         46920;         61220;         85550;        116910;TRUE;
25-1053;Environmental science teachers, postsecondary;;          4310;       4.0;*;         71980;           2.1;*;*;*;*;*;         32890;         46500;         64780;         89680;        119260;TRUE;
25-1054;Physics teachers, postsecondary;;         12340;       2.7;*;         74650;           1.0;*;*;*;*;*;         39580;         50870;         68170;         91420;        120210;TRUE;
25-1061;Anthropology and archeology teachers, postsecondary;;          5040;       3.3;*;         68240;           0.9;*;*;*;*;*;         37590;         49160;         62820;         83760;        109330;TRUE;
25-1062;Area, ethnic, and cultural studies teachers, postsecondary;;          7350;       5.2;*;         63710;           1.5;*;*;*;*;*;         31770;         43100;         56380;         77890;        106080;TRUE;
25-1063;Economics teachers, postsecondary;;         12330;       2.3;*;         79370;           1.2;*;*;*;*;*;         38630;         52140;         71850;         96230;        130990;TRUE;
25-1064;Geography teachers, postsecondary;;          4070;       3.9;*;         62850;           0.9;*;*;*;*;*;         34300;         47300;         59000;         76630;         98200;TRUE;
25-1065;Political science teachers, postsecondary;;         13850;       2.0;*;         69040;           0.9;*;*;*;*;*;         35730;         47340;         61820;         82960;        113480;TRUE;
25-1066;Psychology teachers, postsecondary;;         29690;       1.9;*;         64580;           0.8;*;*;*;*;*;         32800;         44150;         58670;         79230;        104390;TRUE;
25-1067;Sociology teachers, postsecondary;;         16110;       2.0;*;         63160;           1.5;*;*;*;*;*;         30880;         42280;         56620;         76310;        104820;TRUE;
25-1069;Social sciences teachers, postsecondary, all other;;          5750;       7.2;*;         69640;           2.4;*;*;*;*;*;         29750;         45270;         61210;         89730;        123180;TRUE;
25-1071;Health specialties teachers, postsecondary;;        116370;       3.3;*;         91260;           1.7;*;*;*;*;*;         36990;         52500;         77190;        118020;#;TRUE;
25-1072;Nursing instructors and teachers, postsecondary;;         39350;       2.3;*;         58690;           0.7;*;*;*;*;*;         34140;         43750;         55280;         70170;         88640;TRUE;
25-1081;Education teachers, postsecondary;;         53470;       2.8;*;         57410;           1.1;*;*;*;*;*;         29900;         39050;         52800;         69840;         94960;TRUE;
25-1082;Library science teachers, postsecondary;;          3830;       7.3;*;         57550;           1.5;*;*;*;*;*;         33120;         42620;         54570;         69430;         87430;TRUE;
25-1111;Criminal justice and law enforcement teachers, postsecondary;;         10430;       3.0;*;         55310;           1.2;*;*;*;*;*;         29450;         38770;         49730;         64640;         89850;TRUE;
25-1112;Law teachers, postsecondary;;         11870;       6.2;*;         94290;           1.4;*;*;*;*;*;         40080;         57650;         87240;        122730;#;TRUE;
25-1113;Social work teachers, postsecondary;;          7860;       2.9;*;         57990;           1.3;*;*;*;*;*;         31410;         41930;         54340;         70170;         91610;TRUE;
25-1121;Art, drama, and music teachers, postsecondary;;         72100;       2.4;*;         58250;           1.0;*;*;*;*;*;         29290;         39550;         53160;         71540;         94270;TRUE;
25-1122;Communications teachers, postsecondary;;         23560;       2.3;*;         56600;           0.7;*;*;*;*;*;         28850;         39470;         53110;         70180;         90710;TRUE;
25-1123;English language and literature teachers, postsecondary;;         59320;       1.6;*;         57320;           0.8;*;*;*;*;*;         28880;         38680;         51730;         70400;         94290;TRUE;
25-1124;Foreign language and literature teachers, postsecondary;;         24680;       2.7;*;         60050;           3.7;*;*;*;*;*;         29410;         38780;         51900;         70770;        100790;TRUE;
25-1125;History teachers, postsecondary;;         20980;       1.9;*;         63200;           1.5;*;*;*;*;*;         32150;         43360;         57390;         76800;        101530;TRUE;
25-1126;Philosophy and religion teachers, postsecondary;;         17840;       3.5;*;         60180;           0.8;*;*;*;*;*;         31660;         41710;         54880;         73260;         96600;TRUE;
25-1191;Graduate teaching assistants;;        112830;       4.2;*;         30190;           1.8;*;*;*;*;*;         15830;         21270;         27840;         37250;         46770;TRUE;
25-1192;Home economics teachers, postsecondary;;          4330;       4.1;*;         60630;           1.7;*;*;*;*;*;         27090;         39790;         55310;         74580;        100660;TRUE;
25-1193;Recreation and fitness studies teachers, postsecondary;;         17110;       2.8;*;         54020;           1.4;*;*;*;*;*;         25140;         35190;         49270;         67510;         90790;TRUE;
25-1194;Vocational education teachers, postsecondary;;        109360;       1.8;         22.65;         47110;           0.8;         12.22;         15.83;         21.11;         27.81;         35.39;         25420;         32920;         43900;         57850;         73610;;
25-1199;Postsecondary teachers, all other;;        272410;       2.6;*;         72310;           1.3;*;*;*;*;*;         33590;         45920;         63930;         92330;        120580;TRUE;
25-2011;Preschool teachers, except special education;;        361600;       1.5;         12.45;         25900;           2.0;          7.15;          8.55;         10.91;         14.29;         19.21;         14870;         17790;         22680;         29720;         39960;;
25-2012;Kindergarten teachers, except special education;;        165780;       1.8;*;         47040;           2.4;*;*;*;*;*;         28590;         34880;         43580;         56370;         71410;TRUE;
25-2021;Elementary school teachers, except special education;;       1509180;       0.8;*;         48700;           1.3;*;*;*;*;*;         30370;         36680;         45570;         58170;         72720;TRUE;
25-2022;Middle school teachers, except special and vocational education;;        652700;       1.1;*;         49470;           1.1;*;*;*;*;*;         31450;         37560;         46300;         58730;         73350;TRUE;
25-2023;Vocational education teachers, middle school;;         15740;       3.8;*;         46650;           0.9;*;*;*;*;*;         31420;         36730;         44240;         54810;         67490;TRUE;
25-2031;Secondary school teachers, except special and vocational education;;       1030780;       0.9;*;         51150;           1.2;*;*;*;*;*;         31760;         38360;         47740;         61090;         76100;TRUE;
25-2032;Vocational education teachers, secondary school;;         95040;       2.0;*;         51050;           0.7;*;*;*;*;*;         33070;         39710;         48690;         60190;         73280;TRUE;
25-2041;Special education teachers, preschool, kindergarten, and elementary school;;        216930;       1.5;*;         49710;           1.2;*;*;*;*;*;         31320;         37500;         46360;         59320;         73620;TRUE;
25-2042;Special education teachers, middle school;;        101420;       1.9;*;         52550;           3.8;*;*;*;*;*;         32420;         38460;         47650;         61530;         80170;TRUE;
25-2043;Special education teachers, secondary school;;        136870;       1.7;*;         52520;           2.1;*;*;*;*;*;         32760;         38910;         48330;         62640;         78020;TRUE;
25-3011;Adult literacy, remedial education, and GED teachers and instructors;;         71740;       2.3;         22.45;         46690;           2.1;         11.83;         15.70;         21.11;         27.55;         36.38;         24610;         32660;         43910;         57310;         75680;;
25-3021;Self-enrichment education teachers;;        149700;       2.2;         18.50;         38470;           1.0;          8.53;         11.29;         16.08;         23.08;         32.02;         17740;         23480;         33440;         48000;         66600;;
25-3099;Teachers and instructors, all other;;        576840;       1.2;*;         35370;           1.1;*;*;*;*;*;         16210;         20660;         28660;         44320;         63560;TRUE;
25-4011;Archivists;;          5460;       3.9;         21.35;         44400;           1.6;         11.48;         14.71;         19.58;         25.96;         35.13;         23890;         30610;         40730;         53990;         73060;;
25-4012;Curators;;          9520;       3.1;         24.03;         49980;           1.0;         12.66;         16.54;         22.26;         29.68;         38.47;         26320;         34410;         46300;         61740;         80030;;
25-4013;Museum technicians and conservators;;          9810;       3.0;         18.30;         38060;           2.0;          9.90;         12.67;         16.51;         22.17;         29.46;         20600;         26360;         34340;         46120;         61270;;
25-4021;Librarians;;        148610;       1.1;         24.45;         50860;           0.4;         14.87;         18.87;         23.59;         29.23;         35.90;         30930;         39250;         49060;         60800;         74670;;
25-4031;Library technicians;;        113940;       2.2;         13.42;         27910;           0.6;          7.60;          9.72;         12.77;         16.48;         20.60;         15820;         20220;         26560;         34280;         42850;;
25-9011;Audio-visual collections specialists;;          6520;       2.3;         20.23;         42090;           0.9;         10.66;         14.08;         19.49;         26.06;         31.54;         22170;         29290;         40530;         54190;         65610;;
25-9021;Farm and home management advisors;;         12390;       5.9;         22.59;         46990;           4.1;         10.37;         14.78;         20.06;         26.77;         35.35;         21560;         30750;         41710;         55690;         73520;;
25-9031;Instructional coordinators;;        117630;       1.7;         26.72;         55570;           0.7;         13.96;         18.66;         25.38;         33.81;         42.07;         29040;         38800;         52790;         70320;         87510;;
25-9041;Teacher assistants;;       1246030;       0.6;*;         21860;           0.6;*;*;*;*;*;         13910;         16430;         20740;         26160;         31610;TRUE;
25-9099;Education, training, and library workers, all other;;         84390;       2.2;         17.14;         35640;           1.7;          7.47;         10.14;         15.46;         21.43;         29.78;         15530;         21090;         32160;         44570;         61950;;
27-0000;Arts, design, entertainment, sports, and media occupations;major;       1727380;       0.6;         22.17;         46110;           0.6;          8.47;         12.29;         18.44;         27.42;         39.58;         17620;         25560;         38340;         57040;         82330;;
27-1011;Art directors;;         31030;       2.5;         37.70;         78420;           1.1;         18.23;         23.79;         32.74;         45.64;         64.95;         37920;         49480;         68100;         94920;        135090;;
27-1012;Craft artists;;          4870;       7.4;         13.75;         28610;           3.1;          6.79;          9.07;         11.58;         17.23;         22.45;         14130;         18860;         24090;         35840;         46700;;
27-1013;Fine artists, including painters, sculptors, and illustrators;;         11260;       5.9;         22.65;         47100;           3.2;          8.82;         13.70;         20.18;         28.15;         38.17;         18350;         28500;         41970;         58550;         79390;;
27-1014;Multi-media artists and animators;;         26260;       4.3;         27.90;         58030;           2.8;         14.61;         18.74;         24.69;         33.68;         44.58;         30390;         38980;         51350;         70050;         92720;;
27-1019;Artists and related workers, all other;;          7870;       4.0;         23.51;         48890;           4.3;          9.85;         13.89;         20.19;         32.02;         42.51;         20490;         28880;         41990;         66610;         88430;;
27-1021;Commercial and industrial designers;;         33540;       3.5;         28.53;         59340;           1.4;         15.15;         19.84;         26.23;         34.91;         44.70;         31510;         41270;         54560;         72610;         92970;;
27-1022;Fashion designers;;         15670;       6.1;         33.30;         69270;           3.1;         14.42;         20.26;         30.10;         42.07;         56.31;         30000;         42140;         62610;         87510;        117120;;
27-1023;Floral designers;;         61320;       1.5;         11.08;         23040;           0.6;          7.23;          8.50;         10.43;         13.14;         16.18;         15040;         17690;         21700;         27330;         33650;;
27-1024;Graphic designers;;        190880;       1.2;         21.07;         43830;           0.5;         11.59;         14.71;         19.18;         25.63;         33.52;         24120;         30600;         39900;         53310;         69730;;
27-1025;Interior designers;;         52440;       2.8;         23.08;         48000;           1.4;         11.67;         15.30;         20.32;         27.52;         37.86;         24270;         31830;         42260;         57230;         78760;;
27-1026;Merchandise displayers and window trimmers;;         62580;       2.7;         12.77;         26550;           0.8;          7.52;          9.08;         11.45;         14.90;         19.89;         15630;         18890;         23820;         31000;         41370;;
27-1027;Set and exhibit designers;;          8320;       7.3;         21.93;         45620;           2.0;         10.57;         13.98;         20.11;         28.18;         36.86;         21990;         29070;         41820;         58600;         76670;;
27-1029;Designers, all other;;         11390;       5.7;         23.50;         48890;           2.1;         10.54;         15.01;         21.09;         29.68;         38.55;         21920;         31210;         43870;         61740;         80180;;
27-2011;Actors;;         51880;       5.5;         21.84;*;           4.9;          7.31;          8.47;         11.61;         22.51;         51.02;*;*;*;*;*;;TRUE
27-2012;Producers and directors;;         63840;       2.4;         34.72;         72210;           3.2;         13.45;         18.26;         27.07;         42.64;#;         27980;         37980;         56310;         88700;#;;
27-2021;Athletes and sports competitors;;         12500;       5.9;*;         74440;           4.6;*;*;*;*;*;         14570;         22770;         41060;         94040;#;TRUE;
27-2022;Coaches and scouts;;        154350;       1.8;*;         33290;           0.9;*;*;*;*;*;         13990;         17510;         26950;         40850;         58890;TRUE;
27-2023;Umpires, referees, and other sports officials;;         13790;       5.2;*;         27450;           1.9;*;*;*;*;*;         14120;         17090;         22880;         33840;         45430;TRUE;
27-2031;Dancers;;         16010;       8.0;         13.86;*;           3.7;          6.62;          7.31;          9.55;         17.50;         25.75;*;*;*;*;*;;TRUE
27-2032;Choreographers;;         16340;       6.2;         18.42;         38320;           2.6;          7.55;         10.53;         16.67;         23.95;         30.80;         15710;         21910;         34660;         49810;         64070;;
27-2041;Music directors and composers;;          9470;       7.9;         25.63;         53320;           6.1;          7.31;         11.38;         19.11;         29.02;         53.29;         15210;         23660;         39750;         60350;        110850;;
27-2042;Musicians and singers;;         46600;       3.4;         27.51;*;           3.4;          7.08;         10.81;         19.73;         36.55;         57.37;*;*;*;*;*;;TRUE
27-2099;Entertainers and performers, sports and related workers, all other;;         59450;      11.1;         16.84;*;           5.1;          7.90;         10.33;         15.11;         20.59;         27.34;*;*;*;*;*;;TRUE
27-3011;Radio and television announcers;;         40020;       2.3;         17.36;         36120;           2.3;          6.55;          8.10;         11.69;         18.62;         32.98;         13620;         16850;         24310;         38730;         68600;;
27-3012;Public address system and other announcers;;          8300;       5.1;         16.33;         33970;           4.7;          6.73;          8.41;         12.02;         19.38;         29.69;         14000;         17500;         24990;         40310;         61760;;
27-3021;Broadcast news analysts;;          6770;       4.2;         32.17;         66910;           2.2;         10.78;         14.46;         22.46;         40.08;#;         22430;         30080;         46710;         83370;#;;
27-3022;Reporters and correspondents;;         53060;       2.3;         20.14;         41900;           1.4;          9.22;         11.72;         16.09;         24.85;         35.52;         19180;         24370;         33470;         51700;         73880;;
27-3031;Public relations specialists;;        209560;       1.0;         25.85;         53760;           0.6;         13.50;         17.11;         22.76;         31.40;         42.89;         28080;         35600;         47350;         65310;         89220;;
27-3041;Editors;;        100170;       1.8;         25.59;         53220;           0.9;         13.14;         16.95;         22.59;         30.84;         42.02;         27340;         35250;         46990;         64140;         87400;;
27-3042;Technical writers;;         45330;       2.0;         29.25;         60850;           0.7;         17.08;         21.70;         27.91;         35.46;         44.10;         35520;         45130;         58050;         73750;         91720;;
27-3043;Writers and authors;;         43260;       2.6;         27.93;         58080;           1.9;         12.23;         16.76;         23.38;         32.61;         46.97;         25430;         34850;         48640;         67820;         97700;;
27-3091;Interpreters and translators;;         30910;       2.9;         19.11;         39750;           1.3;          9.88;         12.94;         17.10;         22.60;         30.91;         20550;         26920;         35560;         47010;         64290;;
27-3099;Media and communication workers, all other;;         22970;       4.2;         22.26;         46310;           1.4;         10.86;         14.92;         20.47;         27.30;         36.67;         22580;         31030;         42570;         56780;         76270;;
27-4011;Audio and video equipment technicians;;         40360;       2.8;         18.61;         38710;           1.1;          9.61;         12.55;         16.75;         22.27;         30.07;         19980;         26090;         34840;         46320;         62550;;
27-4012;Broadcast technicians;;         32070;       2.6;         17.09;         35540;           1.3;          7.54;         10.04;         14.75;         21.78;         31.18;         15680;         20880;         30690;         45310;         64860;;
27-4013;Radio operators;;          1220;       6.8;         18.69;         38870;           2.7;         10.00;         13.88;         18.22;         23.21;         27.85;         20790;         28860;         37890;         48280;         57920;;
27-4014;Sound engineering technicians;;         14080;       6.7;         24.16;         50260;           2.3;         10.12;         14.07;         20.68;         31.53;         43.64;         21050;         29270;         43010;         65590;         90770;;
27-4021;Photographers;;         60300;       2.2;         15.30;         31830;           1.4;          7.47;          8.98;         12.58;         18.62;         27.23;         15540;         18680;         26170;         38730;         56640;;
27-4031;Camera operators, television, video, and motion picture;;         22230;       4.9;         22.19;         46150;           3.8;          9.04;         12.95;         19.26;         28.58;         40.63;         18810;         26930;         40060;         59440;         84500;;
27-4032;Film and video editors;;         17380;       4.3;         27.93;         58100;           3.1;         10.92;         14.72;         22.44;         35.89;         53.23;         22710;         30610;         46670;         74650;        110720;;
27-4099;Media and communication equipment workers, all other;;         17740;       4.7;         25.59;         53230;           1.4;         10.40;         15.93;         25.03;         34.44;         43.12;         21630;         33140;         52070;         71640;         89690;;
29-0000;Healthcare practitioners and technical occupations;major;       6713780;       0.4;         29.82;         62030;           0.2;         12.89;         17.99;         24.99;         34.35;         50.95;         26800;         37420;         51980;         71460;        105970;;
29-1011;Chiropractors;;         25470;       3.2;         38.97;         81070;           2.4;         15.71;         21.97;         31.36;         46.40;#;         32670;         45710;         65220;         96500;#;;
29-1021;Dentists, general;;         86110;       3.5;         67.76;        140950;           1.7;         33.17;         46.05;         63.53;#;#;         68990;         95780;        132140;#;#;;
29-1022;Oral and maxillofacial surgeons;;          5320;      10.2;         79.21;        164760;           4.0;         29.11;         50.31;#;#;#;         60550;        104650;#;#;#;;
29-1023;Orthodontists;;          5200;       9.8;         85.05;        176900;           3.1;         39.29;#;#;#;#;         81720;#;#;#;#;;
29-1024;Prosthodontists;;           480;      24.6;         76.42;        158940;           6.8;         26.75;         49.76;#;#;#;         55650;        103500;#;#;#;;
29-1029;Dentists, all other specialists;;          4560;       9.8;         52.09;        108340;           4.6;         19.63;         25.08;         43.85;#;#;         40830;         52160;         91200;#;#;;
29-1031;Dietitians and nutritionists;;         51230;       1.6;         23.02;         47890;           0.5;         14.36;         18.48;         22.59;         27.45;         32.85;         29860;         38430;         46980;         57090;         68330;;
29-1041;Optometrists;;         24220;       2.8;         47.38;         98550;           1.4;         21.65;         31.99;         43.77;         56.97;#;         45030;         66530;         91040;        118490;#;;
29-1051;Pharmacists;;        239920;       0.7;         44.95;         93500;           0.4;         32.63;         39.99;         45.44;         51.99;         57.44;         67860;         83180;         94520;        108140;        119480;;
29-1061;Anesthesiologists;;         29890;       7.1;         88.63;        184340;           1.8;         54.91;#;#;#;#;        114200;#;#;#;#;;
29-1062;Family and general practitioners;;        109400;       2.1;         72.04;        149850;           1.0;         33.65;         54.14;#;#;#;         69990;        112600;#;#;#;;
29-1063;Internists, general;;         48700;       3.4;         77.34;        160860;           1.2;         41.86;         61.66;#;#;#;         87070;        128250;#;#;#;;
29-1064;Obstetricians and gynecologists;;         22520;       6.3;         85.60;        178040;           1.6;         49.55;#;#;#;#;        103070;#;#;#;#;;
29-1065;Pediatricians, general;;         28930;       4.2;         68.00;        141440;           1.8;         31.96;         49.63;         66.41;#;#;         66480;        103230;        138130;#;#;;
29-1066;Psychiatrists;;         24730;      12.7;         72.11;        149990;           4.1;         29.28;         56.95;#;#;#;         60900;        118450;#;#;#;;
29-1067;Surgeons;;         51900;       3.9;         88.53;        184150;           1.1;         56.18;#;#;#;#;        116850;#;#;#;#;;
29-1069;Physicians and surgeons, all other;;        208960;       1.6;         68.38;        142220;           1.1;         21.71;         40.69;#;#;#;         45160;         84630;#;#;#;;
29-1071;Physician assistants;;         62960;       2.0;         35.71;         74270;           0.7;         20.72;         30.01;         36.05;         42.90;         49.15;         43100;         62430;         74980;         89220;        102230;;
29-1081;Podiatrists;;          9020;       5.6;         56.97;        118500;           2.9;         21.39;         33.12;         52.03;#;#;         44500;         68890;        108220;#;#;;
29-1111;Registered nurses;;       2417150;       0.5;         28.71;         59730;           0.2;         19.35;         22.94;         27.54;         33.58;         40.11;         40250;         47710;         57280;         69850;         83440;;
29-1121;Audiologists;;         10910;       5.0;         29.38;         61110;           1.8;         18.45;         22.70;         27.46;         34.11;         42.86;         38370;         47220;         57120;         70940;         89160;;
29-1122;Occupational therapists;;         88570;       1.4;         30.05;         62510;           0.5;         19.64;         24.26;         29.07;         35.44;         43.00;         40840;         50450;         60470;         73710;         89450;;
29-1123;Physical therapists;;        156100;       0.9;         32.72;         68050;           0.3;         22.36;         26.46;         31.83;         37.54;         45.58;         46510;         55030;         66200;         78080;         94810;;
29-1124;Radiation therapists;;         14290;       4.4;         32.49;         67580;           1.2;         21.56;         26.04;         31.81;         37.76;         44.28;         44840;         54170;         66170;         78550;         92110;;
29-1125;Recreational therapists;;         24130;       1.4;         17.55;         36510;           0.5;         10.04;         12.88;         16.82;         21.56;         26.70;         20880;         26780;         34990;         44850;         55530;;
29-1126;Respiratory therapists;;         99330;       1.2;         23.37;         48610;           0.3;         16.92;         19.63;         22.80;         27.00;         30.86;         35200;         40840;         47420;         56160;         64190;;
29-1127;Speech-language pathologists;;         98690;       1.2;         29.25;         60840;           0.7;         18.26;         22.29;         27.74;         34.81;         43.46;         37970;         46360;         57710;         72410;         90400;;
29-1129;Therapists, all other;;         11660;       9.2;         21.67;         45070;           4.0;         10.04;         12.41;         20.31;         27.38;         34.92;         20880;         25800;         42250;         56940;         72640;;
29-1131;Veterinarians;;         49750;       1.7;         39.18;         81490;           1.1;         20.93;         27.14;         34.61;         45.61;         64.01;         43530;         56450;         71990;         94880;        133150;;
29-1199;Health diagnosing and treating practitioners, all other;;         53270;       3.1;         39.96;         83110;           2.6;         16.11;         20.92;         29.60;         51.40;#;         33500;         43520;         61570;        106920;#;;
29-2011;Medical and clinical laboratory technologists;;        160760;       1.1;         24.30;         50550;           0.3;         16.66;         20.04;         23.90;         28.15;         33.30;         34660;         41680;         49700;         58560;         69260;;
29-2012;Medical and clinical laboratory technicians;;        144710;       1.5;         16.65;         34620;           0.4;         10.50;         12.71;         15.79;         19.72;         24.16;         21830;         26430;         32840;         41020;         50250;;
29-2021;Dental hygienists;;        166380;       2.4;         30.01;         62430;           0.6;         19.45;         24.63;         30.19;         35.67;         41.60;         40450;         51240;         62800;         74190;         86530;;
29-2031;Cardiovascular technologists and technicians;;         43870;       1.5;         21.15;         43990;           0.6;         11.38;         14.38;         20.34;         26.77;         32.41;         23670;         29900;         42300;         55670;         67410;;
29-2032;Diagnostic medical sonographers;;         44340;       1.9;         27.94;         58110;           0.4;         19.69;         23.51;         27.48;         32.54;         37.27;         40960;         48890;         57160;         67670;         77520;;
29-2033;Nuclear medicine technologists;;         19270;       2.4;         30.29;         63000;           0.4;         22.35;         25.73;         29.95;         34.81;         39.57;         46490;         53530;         62300;         72410;         82310;;
29-2034;Radiologic technologists and technicians;;        190180;       1.0;         23.71;         49320;           0.4;         15.75;         19.15;         23.16;         27.86;         33.13;         32750;         39840;         48170;         57940;         68920;;
29-2041;Emergency medical technicians and paramedics;;        196190;       1.6;         14.13;         29390;           0.7;          8.32;         10.23;         13.01;         16.93;         21.77;         17300;         21290;         27070;         35210;         45280;;
29-2051;Dietetic technicians;;         24450;       2.1;         12.55;         26090;           0.8;          7.56;          9.02;         11.56;         15.16;         18.52;         15720;         18750;         24040;         31530;         38520;;
29-2052;Pharmacy technicians;;        282450;       0.8;         12.75;         26510;           0.3;          8.56;         10.10;         12.32;         14.92;         17.65;         17800;         21010;         25630;         31030;         36720;;
29-2053;Psychiatric technicians;;         58940;       1.9;         14.64;         30450;           0.9;          9.00;         10.56;         13.36;         17.68;         22.70;         18720;         21960;         27780;         36770;         47210;;
29-2054;Respiratory therapy technicians;;         18710;       2.2;         19.17;         39860;           0.6;         12.47;         15.41;         18.81;         22.56;         27.03;         25940;         32050;         39120;         46930;         56220;;
29-2055;Surgical technologists;;         84330;       1.5;         17.97;         37370;           0.4;         12.26;         14.57;         17.35;         20.94;         24.59;         25490;         30300;         36080;         43560;         51140;;
29-2056;Veterinary technologists and technicians;;         69700;       1.7;         13.34;         27750;           0.6;          8.79;         10.44;         12.88;         15.77;         18.68;         18280;         21720;         26780;         32800;         38850;;
29-2061;Licensed practical and licensed vocational nurses;;        720380;       0.6;         18.05;         37530;           0.2;         12.68;         14.94;         17.57;         20.98;         24.27;         26380;         31080;         36550;         43640;         50480;;
29-2071;Medical records and health information technicians;;        164700;       1.0;         14.49;         30140;           0.3;          9.16;         10.78;         13.48;         17.30;         21.76;         19060;         22420;         28030;         35990;         45260;;
29-2081;Opticians, dispensing;;         65190;       2.3;         15.49;         32220;           0.8;          9.27;         11.33;         14.57;         18.73;         22.90;         19290;         23560;         30300;         38950;         47630;;
29-2091;Orthotists and prosthetists;;          5290;       7.6;         29.86;         62110;           2.3;         14.93;         20.22;         28.36;         36.41;         45.31;         31060;         42050;         58980;         75730;         94240;;
29-2099;Health technologists and technicians, all other;;         72180;       1.7;         18.39;         38260;           0.6;         10.79;         13.28;         16.89;         22.06;         28.38;         22440;         27620;         35140;         45890;         59020;;
29-9011;Occupational health and safety specialists;;         42220;       1.5;         28.50;         59270;           0.6;         16.95;         21.66;         27.90;         34.93;         41.63;         35250;         45050;         58030;         72660;         86590;;
29-9012;Occupational health and safety technicians;;         10020;       3.6;         21.32;         44340;           1.1;         12.14;         15.65;         20.27;         25.89;         33.00;         25240;         32550;         42160;         53840;         68640;;
29-9091;Athletic trainers;;         15440;       4.6;*;         38860;           1.3;*;*;*;*;*;         21940;         28920;         36560;         45690;         57580;TRUE;
29-9099;Healthcare practitioners and technical workers, all other;;         50690;       3.2;         21.68;         45090;           1.4;         10.44;         13.00;         17.89;         27.35;         39.38;         21720;         27040;         37200;         56890;         81910;;
31-0000;Healthcare support occupations;major;       3483270;       0.4;         11.83;         24610;           0.2;          7.71;          9.10;         11.00;         13.76;         17.19;         16030;         18930;         22870;         28630;         35750;;
31-1011;Home health aides;;        751480;       1.2;          9.66;         20100;           0.3;          7.06;          7.99;          9.34;         10.90;         13.00;         14680;         16610;         19420;         22670;         27030;;
31-1012;Nursing aides, orderlies, and attendants;;       1376660;       0.5;         11.04;         22960;           0.2;          7.78;          9.09;         10.67;         12.80;         14.99;         16190;         18900;         22180;         26630;         31190;;
31-1013;Psychiatric aides;;         57000;       2.2;         12.01;         24990;           0.8;          7.75;          9.20;         11.49;         14.46;         17.32;         16120;         19130;         23900;         30080;         36020;;
31-2011;Occupational therapist assistants;;         23700;       2.7;         20.25;         42110;           0.6;         12.52;         16.41;         20.22;         24.15;         28.01;         26050;         34130;         42060;         50230;         58270;;
31-2012;Occupational therapist aides;;          7780;       5.2;         13.35;         27760;           1.5;          8.20;          9.84;         12.03;         15.46;         21.22;         17060;         20460;         25020;         32160;         44130;;
31-2021;Physical therapist assistants;;         59350;       1.4;         19.91;         41410;           0.4;         12.59;         16.27;         19.88;         23.56;         27.51;         26190;         33840;         41360;         49010;         57220;;
31-2022;Physical therapist aides;;         45520;       2.3;         11.20;         23290;           0.8;          7.62;          8.92;         10.61;         12.91;         15.67;         15850;         18550;         22060;         26860;         32600;;
31-9011;Massage therapists;;         41920;       3.8;         18.93;         39380;           2.5;          7.48;         10.98;         16.06;         24.22;         33.83;         15550;         22840;         33400;         50370;         70360;;
