OCC_CODE;OCC_TITLE;GROUP;TOT_EMP;EMP_PRSE;H_MEAN;A_MEAN;MEAN_PRSE;H_PCT10;H_PCT25;H_MEDIAN;H_PCT75;H_PCT90;A_PCT10;A_PCT25;A_MEDIAN;A_PCT75;A_PCT90;ANNUAL;HOURLY
21-1022;Healthcare Social Workers;;133.890;1,0;24,28;50.500;0,4;14,98;18,56;23,37;28,98;35,11;31.160;38.610;48.620;60.280;73.040;;
21-1023;Mental Health and Substance Abuse Social Workers;;115.390;1,4;20,50;42.650;0,5;12,27;15,06;18,86;24,65;31,54;25.520;31.320;39.230;51.280;65.600;;
21-1029;Social Workers, All Other;;63.110;1,4;26,07;54.220;0,7;14,61;18,85;25,91;32,69;38,34;30.380;39.210;53.900;68.000;79.760;;
21-1091;Health Educators;;56.610;1,6;25,07;52.150;1,6;12,92;16,81;23,05;31,50;41,10;26.860;34.970;47.940;65.520;85.490;;
21-1092;Probation Officers and Correctional Treatment Specialists;;88.520;0,7;25,05;52.110;0,7;15,01;17,75;23,00;31,16;39,49;31.210;36.920;47.840;64.810;82.140;;
21-1093;Social and Human Service Assistants;;359.860;0,8;14,77;30.710;0,4;9,22;11,02;13,82;17,52;21,98;19.180;22.930;28.740;36.440;45.710;;
21-1798;Community and Social Service Specialists, All Other*;;121.580;1,2;19,83;41.250;0,6;11,01;14,29;18,19;24,31;31,11;22.900;29.720;37.840;50.560;64.710;;
21-2011;Clergy;;42.560;2,0;23,31;48.490;1,3;11,33;15,22;21,22;28,21;37,70;23.570;31.650;44.140;58.670;78.420;;
21-2021;Directors, Religious Activities and Education;;17.560;3,2;20,04;41.690;1,4;9,06;11,94;17,54;24,93;35,18;18.840;24.830;36.470;51.860;73.180;;
21-2099;Religious Workers, All Other;;7.660;5,9;15,19;31.600;2,7;8,37;9,23;12,57;18,42;26,39;17.400;19.190;26.150;38.310;54.890;;
23-0000;Legal Occupations;major;1.002.330;0,5;47,30;98.380;0,6;16,65;22,94;36,28;62,55;#;34.630;47.720;75.470;130.100;#;;
23-1011;Lawyers;;570.950;0,7;62,74;130.490;0,7;26,02;36,24;54,48;80,20;#;54.120;75.370;113.310;166.810;#;;
23-1012;Judicial Law Clerks;;18.300;3,8;22,44;46.670;2,0;11,34;14,79;20,41;27,18;36,03;23.590;30.750;42.450;56.530;74.940;;
23-1021;Administrative Law Judges, Adjudicators, and Hearing Officers;;14.460;0,7;42,47;88.340;0,7;19,39;27,03;40,96;53,96;74,59;40.340;56.230;85.190;112.240;155.140;;
23-1022;Arbitrators, Mediators, and Conciliators;;6.880;6,7;36,32;75.550;4,6;15,82;20,06;29,06;47,93;66,14;32.910;41.720;60.440;99.700;137.570;;
23-1023;Judges, Magistrate Judges, and Magistrates;;26.570;0,7;53,34;110.940;0,9;16,92;28,00;57,75;69,02;83,04;35.190;58.230;120.130;143.550;172.730;;
23-2011;Paralegals and Legal Assistants*;;252.250;1,4;24,02;49.960;0,5;14,13;17,42;22,47;28,83;36,25;29.390;36.230;46.730;59.970;75.400;;
23-2091;Court Reporters;;18.440;3,0;25,82;53.710;2,0;12,55;16,86;23,33;33,17;44,42;26.100;35.070;48.530;69.000;92.400;;
23-2093;Title Examiners, Abstractors, and Searchers;;49.760;3,8;21,56;44.850;1,2;11,97;15,19;19,60;25,91;34,38;24.900;31.590;40.760;53.900;71.510;;
23-2099;Legal Support Workers, All Other;;44.720;2,3;28,88;60.070;5,6;14,75;19,25;25,19;35,00;48,89;30.680;40.040;52.390;72.810;101.690;;
25-0000;Education, Training, and Library Occupations;major;8.409.060;0,3;24,46;50.870;0,5;9,99;14,73;22,14;30,64;41,11;20.780;30.630;46.060;63.740;85.510;;
25-1011;Business Teachers, Postsecondary;;82.090;1,6;*;86.620;1,4;*;*;*;*;*;35.370;50.270;74.770;110.200;153.230;TRUE;
25-1021;Computer Science Teachers, Postsecondary;;33.510;1,7;*;80.460;1,2;*;*;*;*;*;37.890;52.530;73.090;101.370;136.750;TRUE;
25-1022;Mathematical Science Teachers, Postsecondary;;53.650;1,2;*;74.460;1,0;*;*;*;*;*;35.630;48.440;66.680;91.710;127.810;TRUE;
25-1031;Architecture Teachers, Postsecondary;;7.060;5,3;*;79.600;1,5;*;*;*;*;*;44.700;57.210;73.070;94.220;125.750;TRUE;
25-1032;Engineering Teachers, Postsecondary;;33.660;3,2;*;97.260;1,3;*;*;*;*;*;47.410;67.200;90.680;119.780;153.030;TRUE;
25-1041;Agricultural Sciences Teachers, Postsecondary;;10.170;5,6;*;83.480;1,8;*;*;*;*;*;43.480;59.200;79.900;103.690;128.280;TRUE;
25-1042;Biological Science Teachers, Postsecondary;;50.090;3,6;*;86.060;1,8;*;*;*;*;*;40.650;53.450;74.110;104.320;147.950;TRUE;
25-1043;Forestry and Conservation Science Teachers, Postsecondary;;2.520;4,7;*;82.640;2,3;*;*;*;*;*;42.950;57.000;80.330;101.450;130.040;TRUE;
25-1051;Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary;;10.660;3,3;*;91.350;1,4;*;*;*;*;*;42.590;58.580;83.140;115.900;152.270;TRUE;
25-1052;Chemistry Teachers, Postsecondary;;20.830;2,0;*;80.450;0,9;*;*;*;*;*;41.600;53.480;70.960;95.290;134.920;TRUE;
25-1053;Environmental Science Teachers, Postsecondary;;4.990;8,6;*;84.140;1,5;*;*;*;*;*;42.560;55.640;75.050;104.890;140.870;TRUE;
25-1054;Physics Teachers, Postsecondary;;13.630;2,2;*;86.730;1,2;*;*;*;*;*;43.720;57.280;77.540;107.810;143.550;TRUE;
25-1061;Anthropology and Archeology Teachers, Postsecondary;;5.790;2,4;*;81.860;1,2;*;*;*;*;*;42.530;56.670;75.460;98.970;132.160;TRUE;
25-1062;Area, Ethnic, and Cultural Studies Teachers, Postsecondary;;9.250;2,2;*;79.840;2,9;*;*;*;*;*;33.730;50.080;69.130;95.220;141.970;TRUE;
25-1063;Economics Teachers, Postsecondary;;13.300;1,7;*;94.450;1,4;*;*;*;*;*;42.690;61.150;85.310;114.840;153.640;TRUE;
25-1064;Geography Teachers, Postsecondary;;4.280;2,3;*;72.300;0,9;*;*;*;*;*;40.110;52.020;68.510;88.540;113.600;TRUE;
25-1065;Political Science Teachers, Postsecondary;;17.260;1,6;*;80.980;1,7;*;*;*;*;*;36.420;51.430;71.470;100.570;138.140;TRUE;
25-1066;Psychology Teachers, Postsecondary;;37.540;5,3;*;74.890;0,9;*;*;*;*;*;35.740;49.940;68.150;90.940;121.740;TRUE;
25-1067;Sociology Teachers, Postsecondary;;17.250;1,5;*;73.320;1,1;*;*;*;*;*;36.210;49.190;66.250;90.010;119.790;TRUE;
25-1069;Social Sciences Teachers, Postsecondary, All Other;;9.230;3,9;*;82.750;2,0;*;*;*;*;*;41.250;54.760;71.600;96.050;145.150;TRUE;
25-1071;Health Specialties Teachers, Postsecondary;;153.430;2,5;*;99.210;2,3;*;*;*;*;*;39.210;53.560;79.860;126.130;#;TRUE;
25-1072;Nursing Instructors and Teachers, Postsecondary;;55.930;1,8;*;67.810;0,8;*;*;*;*;*;39.580;50.790;63.900;81.210;103.380;TRUE;
25-1081;Education Teachers, Postsecondary;;63.330;2,1;*;65.050;0,8;*;*;*;*;*;32.200;44.070;59.380;78.490;105.750;TRUE;
25-1082;Library Science Teachers, Postsecondary;;4.410;3,4;*;69.870;1,2;*;*;*;*;*;42.730;51.950;65.110;83.990;106.380;TRUE;
25-1111;Criminal Justice and Law Enforcement Teachers, Postsecondary;;14.630;2,7;*;65.690;1,2;*;*;*;*;*;34.230;45.380;59.480;78.660;108.410;TRUE;
25-1112;Law Teachers, Postsecondary;;14.980;4,1;*;108.760;3,7;*;*;*;*;*;31.510;57.940;93.330;148.200;#;TRUE;
25-1113;Social Work Teachers, Postsecondary;;9.970;6,3;*;71.030;1,4;*;*;*;*;*;36.780;49.840;63.480;86.690;118.680;TRUE;
25-1121;Art, Drama, and Music Teachers, Postsecondary;;90.030;2,1;*;72.660;2,1;*;*;*;*;*;33.400;45.370;62.330;88.290;124.880;TRUE;
25-1122;Communications Teachers, Postsecondary;;29.610;1,9;*;67.560;0,9;*;*;*;*;*;33.950;45.570;61.330;84.010;111.640;TRUE;
25-1123;English Language and Literature Teachers, Postsecondary;;72.700;1,3;*;68.760;0,9;*;*;*;*;*;33.000;44.390;61.410;85.350;115.520;TRUE;
25-1124;Foreign Language and Literature Teachers, Postsecondary;;29.010;2,5;*;66.720;1,1;*;*;*;*;*;33.670;44.560;59.630;80.950;110.290;TRUE;
25-1125;History Teachers, Postsecondary;;23.470;1,6;*;72.200;0,9;*;*;*;*;*;33.560;48.160;65.860;88.960;118.840;TRUE;
25-1126;Philosophy and Religion Teachers, Postsecondary;;21.930;2,4;*;71.620;0,9;*;*;*;*;*;35.030;48.370;65.100;88.030;116.970;TRUE;
25-1191;Graduate Teaching Assistants;;110.130;3,2;*;33.180;2,1;*;*;*;*;*;17.330;19.470;31.230;42.550;55.410;TRUE;
25-1192;Home Economics Teachers, Postsecondary;;5.490;9,3;*;68.080;2,2;*;*;*;*;*;32.900;44.650;64.540;87.830;110.650;TRUE;
25-1193;Recreation and Fitness Studies Teachers, Postsecondary;;18.660;2,2;*;63.820;1,3;*;*;*;*;*;27.840;40.870;57.840;80.600;110.640;TRUE;
25-1194;Vocational Education Teachers, Postsecondary;;125.160;1,6;25,71;53.480;0,8;13,03;17,38;23,46;31,99;41,94;27.110;36.150;48.790;66.540;87.230;;
25-1199;Postsecondary Teachers, All Other;;182.130;3,8;*;74.360;1,8;*;*;*;*;*;30.490;43.050;64.310;94.420;132.850;TRUE;
25-2011;Preschool Teachers, Except Special Education;;349.430;1,3;14,50;30.150;1,1;8,53;9,96;12,80;17,11;23,12;17.750;20.720;26.620;35.600;48.080;;
25-2012;Kindergarten Teachers, Except Special Education;;164.910;1,3;*;52.350;1,2;*;*;*;*;*;32.100;39.910;49.520;62.770;76.900;TRUE;
25-2021;Elementary School Teachers, Except Special Education;;1.415.590;0,7;*;55.270;0,7;*;*;*;*;*;34.910;42.410;52.840;66.330;81.230;TRUE;
25-2022;Middle School Teachers, Except Special and Career/Technical Education;;642.820;1,1;*;55.780;0,5;*;*;*;*;*;35.760;42.900;53.130;66.460;81.620;TRUE;
25-2023;Career/Technical Education Teachers, Middle School;;16.870;8,0;*;56.100;0,9;*;*;*;*;*;36.740;43.600;54.050;67.110;78.660;TRUE;
25-2031;Secondary School Teachers, Except Special and Career/Technical Education;;1.004.850;0,9;*;56.760;0,5;*;*;*;*;*;35.940;43.540;54.270;68.150;84.000;TRUE;
25-2032;Career/Technical Education Teachers, Secondary School;;88.210;2,1;*;56.330;0,5;*;*;*;*;*;37.130;44.350;54.660;67.270;79.200;TRUE;
25-2041;Special Education Teachers, Preschool, Kindergarten, and Elementary School*;;220.220;1,1;*;56.460;0,9;*;*;*;*;*;35.170;42.890;53.440;67.200;84.320;TRUE;
25-2053;Special Education Teachers, Middle School;;100.590;1,7;*;58.420;1,1;*;*;*;*;*;37.370;44.350;55.000;69.520;87.230;TRUE;
25-2054;Special Education Teachers, Secondary School;;132.960;1,3;*;59.080;1,0;*;*;*;*;*;37.760;44.860;55.990;70.790;88.290;TRUE;
25-3011;Adult Basic and Secondary Education and Literacy Teachers and Instructors;;67.770;3,0;24,69;51.350;1,3;13,36;17,42;22,77;30,94;39,42;27.790;36.240;47.370;64.350;81.990;;
25-3021;Self-Enrichment Education Teachers;;169.200;1,5;19,75;41.070;0,8;8,96;11,93;17,36;25,17;34,26;18.630;24.800;36.100;52.350;71.260;;
25-3999;Teachers and Instructors, All Other*;;827.800;1,1;*;37.260;1,8;*;*;*;*;*;17.940;21.730;29.290;44.410;66.000;TRUE;
25-4011;Archivists;;5.460;4,8;24,11;50.140;1,6;12,99;17,32;22,48;29,12;38,99;27.020;36.030;46.750;60.580;81.100;;
25-4012;Curators;;10.340;2,3;25,74;53.540;1,0;12,78;17,38;23,46;32,22;42,01;26.580;36.150;48.800;67.030;87.380;;
25-4013;Museum Technicians and Conservators;;10.470;2,4;20,41;42.450;1,5;11,91;14,27;18,27;24,37;33,04;24.780;29.690;38.010;50.690;68.710;;
25-4021;Librarians;;145.710;0,8;27,41;57.020;0,4;16,08;21,00;26,59;33,30;40,80;33.440;43.690;55.300;69.260;84.850;;
25-4031;Library Technicians;;106.560;1,4;15,42;32.070;0,6;8,81;11,10;14,63;18,72;23,02;18.320;23.080;30.430;38.940;47.890;;
25-9011;Audio-Visual and Multimedia Collections Specialists;;8.800;3,1;22,59;46.990;1,2;11,62;16,04;21,43;28,42;35,34;24.170;33.370;44.580;59.120;73.510;;
25-9021;Farm and Home Management Advisors;;10.500;7,4;22,84;47.510;1,3;11,66;16,02;21,84;28,77;35,49;24.260;33.320;45.430;59.840;73.820;;
25-9031;Instructional Coordinators;;130.230;1,1;29,67;61.720;0,5;16,22;21,37;28,50;36,57;44,90;33.740;44.440;59.280;76.070;93.400;;
25-9041;Teacher Assistants;;1.214.090;0,6;*;25.270;0,5;*;*;*;*;*;17.090;19.160;23.580;29.790;36.560;TRUE;
25-9099;Education, Training, and Library Workers, All Other;;103.960;2,3;19,73;41.040;1,5;9,32;11,94;17,29;24,79;34,55;19.380;24.830;35.970;51.560;71.870;;
27-0000;Arts, Design, Entertainment, Sports, and Media Occupations;major;1.725.670;0,7;25,89;53.850;0,7;9,38;13,77;20,98;31,77;45,42;19.520;28.640;43.640;66.080;94.470;;
27-1011;Art Directors;;30.680;2,9;45,92;95.500;1,2;21,21;28,13;39,07;56,39;80,11;44.120;58.520;81.260;117.290;166.620;;
27-1012;Craft Artists;;4.810;5,9;15,51;32.270;2,8;8,27;9,37;12,82;18,55;27,98;17.210;19.490;26.650;38.580;58.200;;
27-1013;Fine Artists, Including Painters, Sculptors, and Illustrators;;11.830;6,3;25,67;53.400;3,0;9,20;14,39;21,44;31,38;43,29;19.150;29.920;44.600;65.270;90.050;;
27-1014;Multimedia Artists and Animators;;28.400;4,0;32,72;68.060;1,5;16,73;22,00;29,25;39,84;52,58;34.800;45.750;60.830;82.860;109.370;;
27-1019;Artists and Related Workers, All Other;;7.250;5,1;29,58;61.520;3,5;12,54;17,81;27,91;40,79;47,96;26.090;37.040;58.040;84.850;99.750;;
27-1021;Commercial and Industrial Designers;;28.710;3,9;30,56;63.570;1,1;16,60;21,57;29,21;38,28;46,02;34.520;44.870;60.760;79.620;95.710;;
27-1022;Fashion Designers;;16.010;6,1;35,54;73.930;1,7;15,72;21,40;31,10;43,30;61,45;32.700;44.500;64.690;90.060;127.820;;
27-1023;Floral Designers;;47.180;1,7;12,19;25.350;0,8;8,27;9,31;11,34;14,26;17,66;17.200;19.360;23.600;29.650;36.740;;
27-1024;Graphic Designers;;191.550;1,0;23,41;48.690;0,4;12,60;16,06;21,16;28,56;37,20;26.210;33.410;44.010;59.410;77.370;;
27-1025;Interior Designers;;40.950;2,5;25,39;52.810;1,0;12,36;16,98;22,90;31,71;41,55;25.720;35.320;47.620;65.960;86.430;;
27-1026;Merchandise Displayers and Window Trimmers;;67.290;3,6;13,70;28.500;0,8;8,42;9,82;12,59;16,27;20,73;17.510;20.430;26.190;33.850;43.120;;
27-1027;Set and Exhibit Designers;;8.510;5,6;26,39;54.890;2,5;12,16;15,91;23,31;33,72;44,02;25.290;33.100;48.480;70.150;91.570;;
27-1029;Designers, All Other;;8.070;5,5;24,83;51.640;2,1;9,96;15,11;21,92;31,53;43,96;20.720;31.430;45.590;65.580;91.440;;
27-2011;Actors;;60.830;16,2;33,82;*;7,0;8,79;11,37;19,14;36,96;#;*;*;*;*;*;;TRUE
27-2012;Producers and Directors;;82.880;2,8;44,34;92.220;2,1;15,39;21,83;33,97;55,78;#;32.010;45.400;70.660;116.020;#;;
27-2021;Athletes and Sports Competitors;;12.630;4,5;*;79.830;5,2;*;*;*;*;*;17.960;25.060;39.670;77.790;#;TRUE;
27-2022;Coaches and Scouts;;193.810;1,5;*;36.340;0,9;*;*;*;*;*;17.110;19.080;28.470;44.370;65.060;TRUE;
27-2023;Umpires, Referees, and Other Sports Officials;;15.630;4,0;*;29.640;2,4;*;*;*;*;*;16.910;18.540;23.190;34.760;50.190;TRUE;
27-2031;Dancers;;11.240;8,2;19,53;*;6,6;8,50;9,37;15,06;23,39;33,49;*;*;*;*;*;;TRUE
27-2032;Choreographers;;10.870;6,5;21,23;44.160;2,4;9,23;12,76;19,04;27,89;35,61;19.190;26.540;39.600;58.010;74.060;;
27-2041;Music Directors and Composers;;25.290;2,1;25,84;53.760;1,9;10,67;17,00;22,80;29,90;41,24;22.190;35.370;47.410;62.180;85.770;;
27-2042;Musicians and Singers;;42.530;3,1;31,74;*;3,7;8,63;12,34;22,99;40,71;66,01;*;*;*;*;*;;TRUE
27-2099;Entertainers and Performers, Sports and Related Workers, All Other;;17.920;13,7;23,34;*;6,7;8,66;10,45;15,23;26,16;39,93;*;*;*;*;*;;TRUE
27-3011;Radio and Television Announcers;;31.680;2,2;19,47;40.510;1,7;8,24;9,31;13,12;20,26;35,75;17.150;19.360;27.280;42.150;74.350;;
27-3012;Public Address System and Other Announcers;;7.770;6,4;19,17;39.870;4,6;8,25;9,20;12,50;21,44;34,01;17.170;19.130;25.990;44.600;70.740;;
27-3021;Broadcast News Analysts;;5.200;5,3;36,71;76.370;2,7;13,55;17,48;26,79;42,70;76,70;28.190;36.350;55.720;88.830;159.530;;
27-3022;Reporters and Correspondents;;45.270;2,2;20,98;43.640;1,4;9,62;12,37;16,76;24,55;36,26;20.000;25.720;34.870;51.050;75.420;;
27-3031;Public Relations Specialists;;212.510;1,0;29,04;60.400;0,6;14,84;19,02;25,57;35,02;46,58;30.860;39.560;53.190;72.840;96.880;;
27-3041;Editors;;98.990;1,5;29,08;60.490;0,9;14,14;18,58;25,18;34,78;47,32;29.400;38.640;52.380;72.340;98.430;;
27-3042;Technical Writers;;45.120;1,7;32,35;67.280;0,7;18,27;23,52;31,06;39,68;49,16;37.990;48.920;64.610;82.530;102.250;;
27-3043;Writers and Authors;;40.930;1,9;32,72;68.060;1,6;13,55;19,03;26,86;38,00;55,64;28.180;39.580;55.870;79.050;115.740;;
27-3091;Interpreters and Translators;;47.950;2,8;24,33;50.610;2,0;11,40;15,40;21,23;29,89;42,31;23.710;32.020;44.160;62.170;88.010;;
27-3099;Media and Communication Workers, All Other;;23.610;5,1;25,34;52.700;2,3;11,54;15,02;20,95;30,67;43,84;23.990;31.240;43.580;63.800;91.180;;
27-4011;Audio and Video Equipment Technicians;;49.180;2,7;22,12;46.010;1,1;11,20;14,98;20,01;27,59;36,63;23.290;31.150;41.630;57.400;76.200;;
27-4012;Broadcast Technicians;;30.360;2,9;20,41;42.450;2,5;8,86;11,14;17,58;26,26;35,89;18.430;23.170;36.570;54.620;74.650;;
27-4013;Radio Operators;;1.220;9,9;21,73;45.190;3,2;9,37;15,34;21,54;28,19;34,17;19.490;31.910;44.810;58.640;71.080;;
27-4014;Sound Engineering Technicians;;14.930;4,2;26,98;56.110;2,5;10,35;14,94;22,48;33,83;47,23;21.520;31.070;46.750;70.360;98.240;;
27-4021;Photographers;;54.410;1,9;17,59;36.580;1,5;8,39;9,75;13,88;21,32;31,50;17.450;20.270;28.860;44.340;65.510;;
27-4031;Camera Operators, Television, Video, and Motion Picture;;16.270;3,7;23,77;49.430;2,5;9,51;13,26;19,31;28,57;42,23;19.770;27.590;40.170;59.430;87.850;;
27-4032;Film and Video Editors;;20.730;6,2;32,06;66.690;2,4;12,67;17,32;25,45;39,04;60,70;26.350;36.030;52.940;81.210;126.250;;
27-4099;Media and Communication Equipment Workers, All Other;;14.690;3,8;33,45;69.570;1,2;13,65;22,09;33,25;43,44;52,84;28.380;45.940;69.160;90.350;109.900;;
29-0000;Healthcare Practitioners and Technical Occupations;major;7.514.980;0,3;34,97;72.730;0,2;14,66;20,35;28,64;40,06;59,88;30.500;42.330;59.570;83.330;124.550;;
29-1011;Chiropractors;;27.510;2,5;37,88;78.780;1,8;14,96;22,01;31,76;46,43;68,55;31.120;45.770;66.060;96.570;142.570;;
29-1021;Dentists, General;;90.950;2,1;77,76;161.750;1,4;35,81;49,08;68,62;#;#;74.490;102.090;142.740;#;#;;
29-1022;Oral and Maxillofacial Surgeons;;5.800;10,9;104,51;217.380;4,7;40,59;77,65;#;#;#;84.420;161.500;#;#;#;;
29-1023;Orthodontists;;5.040;8,7;98,40;204.670;4,8;33,91;65,14;#;#;#;70.530;135.500;#;#;#;;
29-1024;Prosthodontists;;560;39,4;62,89;130.820;25,2;20,00;21,99;52,55;#;#;41.590;45.730;109.300;#;#;;
29-1029;Dentists, All Other Specialists;;4.850;8,0;80,77;168.000;3,9;39,33;55,11;78,01;#;#;81.810;114.620;162.260;#;#;;
29-1031;Dietitians and Nutritionists;;56.130;1,6;26,66;55.460;0,6;16,49;21,00;26,19;32,00;36,73;34.300;43.670;54.470;66.560;76.400;;
29-1041;Optometrists;;27.950;2,9;51,79;107.720;1,6;24,85;34,56;45,53;59,68;88,45;51.690;71.880;94.690;124.120;183.980;;
29-1051;Pharmacists;;272.320;0,7;53,92;112.160;0,3;40,62;48,73;54,51;62,17;69,27;84.490;101.360;113.390;129.310;144.090;;
29-1061;Anesthesiologists;;33.310;5,4;112,96;234.950;2,1;68,75;#;#;#;#;143.000;#;#;#;#;;
29-1062;Family and General Practitioners;;101.800;2,0;85,26;177.330;0,9;41,77;61,07;80,29;#;#;86.880;127.020;167.000;#;#;;
29-1063;Internists, General;;46.740;3,3;90,97;189.210;1,6;32,59;65,41;88,06;#;#;67.780;136.050;183.170;#;#;;
29-1064;Obstetricians and Gynecologists;;20.540;4,1;105,10;218.610;1,7;55,97;80,68;#;#;#;116.420;167.810;#;#;#;;
29-1065;Pediatricians, General;;29.640;3,8;81,08;168.650;1,5;41,27;58,82;76,04;#;#;85.850;122.340;158.170;#;#;;
29-1066;Psychiatrists;;23.140;3,2;83,73;174.170;1,6;32,43;59,13;81,90;#;#;67.460;122.980;170.350;#;#;;
29-1067;Surgeons;;42.340;2,9;111,32;231.550;1,3;56,44;#;#;#;#;117.390;#;#;#;#;;
29-1069;Physicians and Surgeons, All Other;;305.590;1,6;88,78;184.650;1,0;26,53;53,86;#;#;#;55.190;112.020;#;#;#;;
29-1071;Physician Assistants;;83.540;1,8;43,01;89.470;0,5;29,18;36,72;42,62;50,43;57,72;60.690;76.370;88.660;104.890;120.060;;
29-1081;Podiatrists;;9.210;3,5;64,36;133.870;1,8;26,77;40,37;57,33;80,95;#;55.690;83.970;119.250;168.390;#;;
29-1111;Registered Nurses*;;2.724.570;0,5;33,23;69.110;0,3;21,62;25,85;31,71;38,65;46,46;44.970;53.770;65.950;80.390;96.630;;
29-1122;Occupational Therapists;;103.570;1,2;36,05;74.970;0,4;24,03;29,58;35,49;42,69;50,17;49.980;61.520;73.820;88.790;104.350;;
29-1123;Physical Therapists;;185.440;1,0;38,38;79.830;0,3;26,30;31,66;37,63;44,14;53,21;54.710;65.860;78.270;91.810;110.670;;
29-1124;Radiation Therapists;;18.380;5,2;38,14;79.340;0,9;24,62;30,07;36,84;45,23;54,10;51.210;62.540;76.630;94.080;112.540;;
29-1125;Recreational Therapists;;19.650;2,1;20,65;42.940;0,6;12,32;15,50;19,74;25,27;31,27;25.620;32.250;41.060;52.560;65.040;;
29-1126;Respiratory Therapists;;113.980;1,1;27,05;56.260;0,2;19,55;22,63;26,56;31,29;35,77;40.660;47.070;55.250;65.080;74.400;;
29-1127;Speech-Language Pathologists;;117.210;1,2;34,61;72.000;0,5;21,28;26,33;33,22;41,72;51,22;44.250;54.760;69.100;86.770;106.530;;
29-1128;Therapists, All Other*;;15.720;4,0;25,43;52.890;1,3;14,33;18,08;23,61;31,32;39,32;29.800;37.600;49.120;65.150;81.780;;
29-1131;Veterinarians;;55.410;1,7;43,87;91.250;1,0;24,27;31,47;39,86;51,16;68,11;50.480;65.450;82.900;106.420;141.680;;
29-1181;Audiologists;;12.490;4,9;34,13;71.000;1,4;20,67;26,48;32,88;40,16;48,66;43.000;55.080;68.390;83.540;101.200;;
29-1199;Health Diagnosing and Treating Practitioners, All Other;;32.300;1,9;40,24;83.710;3,6;18,98;25,48;33,98;49,74;67,44;39.480;52.990;70.690;103.460;140.260;;
29-2011;Medical and Clinical Laboratory Technologists;;165.220;1,0;27,94;58.120;0,3;19,02;23,18;27,41;32,84;37,58;39.550;48.220;57.010;68.320;78.160;;
29-2012;Medical and Clinical Laboratory Technicians;;156.860;1,2;18,73;38.960;0,4;11,82;14,15;17,76;22,36;27,56;24.580;29.430;36.950;46.520;57.330;;
29-2021;Dental Hygienists;;184.110;1,4;33,54;69.760;0,6;22,12;27,38;33,31;40,05;45,60;46.020;56.950;69.280;83.310;94.850;;
29-2031;Cardiovascular Technologists and Technicians;;50.410;1,5;25,08;52.160;0,4;13,19;17,42;24,53;31,88;38,12;27.430;36.240;51.020;66.310;79.290;;
29-2032;Diagnostic Medical Sonographers;;54.760;1,6;31,63;65.800;0,4;21,61;25,88;31,35;36,57;43,58;44.950;53.830;65.210;76.060;90.640;;
29-2033;Nuclear Medicine Technologists;;21.200;2,2;33,64;69.960;0,5;23,87;28,18;33,39;39,41;44,69;49.640;58.600;69.450;81.970;92.960;;
29-2037;Radiologic Technologists and Technicians*;;220.540;0,9;27,29;56.760;0,5;17,96;21,59;26,50;32,31;37,39;37.360;44.910;55.120;67.210;77.760;;
29-2041;Emergency Medical Technicians and Paramedics;;229.340;1,2;16,36;34.030;1,1;9,56;11,74;14,77;19,44;25,50;19.880;24.420;30.710;40.440;53.050;;
29-2051;Dietetic Technicians;;23.490;2,7;14,04;29.200;0,9;8,68;10,12;12,85;17,08;21,46;18.060;21.060;26.730;35.530;44.630;;
29-2052;Pharmacy Technicians;;343.550;0,8;14,43;30.020;0,3;9,76;11,51;13,91;17,03;20,13;20.310;23.940;28.940;35.420;41.880;;
29-2053;Psychiatric Technicians;;69.840;1,2;15,08;31.370;1,7;7,54;10,46;13,69;18,09;24,61;15.680;21.760;28.470;37.630;51.200;;
29-2054;Respiratory Therapy Technicians;;13.940;2,1;22,76;47.330;0,5;14,79;18,23;22,28;27,27;32,41;30.770;37.910;46.350;56.730;67.400;;
29-2055;Surgical Technologists;;94.490;1,3;20,41;42.460;0,3;13,87;16,32;19,69;23,42;28,44;28.860;33.950;40.950;48.710;59.150;;
29-2056;Veterinary Technologists and Technicians;;78.800;2,1;15,18;31.570;0,6;10,04;12,02;14,49;17,62;21,51;20.880;25.010;30.140;36.660;44.740;;
29-2061;Licensed Practical and Licensed Vocational Nurses;;729.140;0,6;20,21;42.040;0,2;14,74;16,67;19,79;23,04;27,44;30.650;34.670;41.150;47.920;57.080;;
29-2071;Medical Records and Health Information Technicians;;180.280;0,9;17,27;35.920;0,4;10,42;12,64;16,01;20,87;26,53;21.680;26.280;33.310;43.410;55.170;;
29-2081;Opticians, Dispensing;;60.680;2,2;16,70;34.750;0,7;10,06;12,40;15,91;20,28;24,82;20.920;25.800;33.100;42.170;51.620;;
29-2091;Orthotists and Prosthetists;;6.860;5,0;34,13;71.000;1,7;16,62;21,98;31,37;42,04;54,17;34.580;45.720;65.250;87.440;112.680;;
29-2799;Health Technologists and Technicians, All Other*;;103.120;1,6;20,11;41.830;0,4;12,28;14,83;18,31;23,99;30,06;25.540;30.840;38.080;49.890;62.530;;
29-9011;Occupational Health and Safety Specialists;;57.950;1,2;32,37;67.340;0,4;19,12;24,38;31,86;39,69;46,17;39.770;50.710;66.270;82.560;96.030;;
29-9012;Occupational Health and Safety Technicians;;11.090;2,6;23,19;48.240;0,9;13,23;16,96;22,13;28,34;35,27;27.520;35.270;46.030;58.940;73.360;;
